APA_ID	Transcript	Gene	Gene_Name	Chr	LastExon.Start	LastExon.End	Strand	UTR3.Start	UTR3.End	Length	Num_Events	Cont_S1.PAU	Cont_S2.PAU	Cont_S3.PAU	Cont_S4.PAU	TDP43_S5.PAU	TDP43_S6.PAU	TDP43_S7.PAU	Cont_S1.TPM	Cont_S2.TPM	Cont_S3.TPM	Cont_S4.TPM	TDP43_S5.TPM	TDP43_S6.TPM	TDP43_S7.TPM	Site	Control_mean_PAU	KO_mean_PAU	DeltaPAU	P_value	FDR	APA_direction	Mechanistic_category
ENSG00000023734.13_1_S	ENST00000025399,ENST00001092525,ENST00001141796,ENST00000888770	ENSG00000023734.13	STRAP	chr12	15902916	15903478	+	15902978	15903478	500	1	100	100	100	100	100	100	100	394.609549	465.72597	300.817609	458.769271	293.34297	356.043175	291.549324	S	100	100	0	1	1	NS	NS
ENSG00000007541.19_1_S	ENST00000026218,ENST00000854221,ENST00000989018,ENST00001140451,ENST00001120495	ENSG00000007541.19	PIGQ	chr16	582882	584136	+	583634	584136	502	1	100	100	100	100	100	100	100	33.999522	29.066819	41.582189	30.97458	43.013266	37.750944	38.812744	S	100	100	0	1	1	NS	NS
ENSG00000027847.16_3_D	ENST00000029410,ENST00000966181	ENSG00000027847.16	B4GALT7	chr5	177609539	177610347	+	177609695	177610347	652	3	65.987	61.393	65.437	83.806	77.586	53.202	100	20.852363	18.378708	21.541327	23.63923	26.098269	14.97963	26.561022	D	69.15575	76.9293333333333	7.77358333333333	0.632929145737165	1	NS	NS
ENSG00000027847.16_1_P	ENST00000029410,ENST00000966181,ENST00000871350	ENSG00000027847.16	B4GALT7	chr5	177609539	177610034	+	177609695	177610034	339	3	0	0	0	0	22.414	0	0	0	0	0	0	7.539805	0	0	P	0	7.47133333333333	7.47133333333333	0.422649730810374	1	NS	NS
ENSG00000027847.16_2_D	ENST00000029410,ENST00000966181,ENST00000871350	ENSG00000027847.16	B4GALT7	chr5	177609539	177610275	+	177609695	177610275	580	3	34.013	38.607	34.563	16.194	0	46.798	0	10.74832	11.557681	11.377773	4.567932	0	13.17668	0	D	30.84425	15.5993333333333	-15.2449166666667	0.435380669590725	1	NS	NS
ENSG00000029364.14_1_S	ENST00000031146,ENST00001126973,ENST00000556605	ENSG00000029364.14	SLC39A9	chr14	69458362	69462388	+	69461702	69462388	686	1	100	100	100	100	100	100	100	45.248981	49.782931	42.126177	49.599412	42.804052	45.221813	44.540104	S	100	100	0	1	1	NS	NS
ENSG00000031003.13_1_D	ENST00000033079	ENSG00000031003.13	FAM13B	chr5	137937959	137940348	-	137937959	137940224	2265	4	23.654	27.976	21.75	40.352	22.602	26.226	22.733	29.189343	26.601436	28.80745	37.286374	29.807448	25.734733	25.902199	D	28.433	23.8536666666667	-4.57933333333333	0.359830878544426	1	NS	NS
ENSG00000031003.13_2_D	ENST00000033079	ENSG00000031003.13	FAM13B	chr5	137938683	137940348	-	137938683	137940224	1541	4	24.685	32.702	21.555	26.965	15.355	25.894	23.387	30.462109	31.095291	28.548755	24.915749	20.249571	25.408754	26.647235	D	26.47675	21.5453333333333	-4.93141666666667	0.280545163851952	1	NS	NS
ENSG00000031003.13_3_D	ENST00000033079	ENSG00000031003.13	FAM13B	chr5	137939752	137940348	-	137939752	137940224	472	4	18.409	27.411	18.523	32.683	15.345	12.608	26.687	22.716799	26.064739	24.533705	30.199806	20.236705	12.371334	30.407954	D	24.2565	18.2133333333333	-6.04316666666666	0.33444230617236	1	NS	NS
ENSG00000031003.13_4_P	ENST00000033079	ENSG00000031003.13	FAM13B	chr5	137940171	137940348	-	137940171	137940224	53	4	33.252	11.911	38.172	0	46.699	35.272	27.193	41.033558	11.325905	50.558676	0	61.586458	34.610697	30.984493	P	20.83375	36.388	15.55425	0.20597901214537	1	NS	NS
ENSG00000031823.16_1_D	ENST00000034275	ENSG00000031823.16	RANBP3	chr19	5916138	5917653	-	5916138	5917609	1471	2	100	79.233	100	100	86.782	100	100	54.638756	47.035879	58.544961	44.41256	56.473865	50.202977	55.223999	D	94.80825	95.594	0.785749999999993	0.912630955908381	1	NS	NS
ENSG00000031823.16_2_P	ENST00000034275	ENSG00000031823.16	RANBP3	chr19	5917321	5917653	-	5917321	5917609	288	2	0	20.767	0	0	13.218	0	0	0	12.327965	0	0	8.601569	0	0	P	5.19175	4.406	-0.78575	0.912630955908381	1	NS	NS
ENSG00000033100.18_1_S	ENST00000035307	ENSG00000033100.18	CHPF2	chr7	151237373	151238827	+	151238681	151238827	146	1	100	100	100	100	100	100	100	24.601167	20.253765	23.870812	21.218185	22.057094	26.501913	24.792777	S	100	100	0	1	1	NS	NS
ENSG00000034971.19_1_S	ENST00000037502,ENST00001024741,ENST00001143642,ENST00000971579	ENSG00000034971.19	MYOC	chr1	171635416	171636814	-	171635416	171635924	508	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000035141.12_1_D	ENST00000037869,ENST00001074105,ENST00001137611,ENST00000910310	ENSG00000035141.12	FAM136A	chr2	70295975	70297507	-	70295975	70297288	1313	3	39.173	48.7	32.581	47.001	34.184	41.177	49.171	46.274112	52.663376	45.042954	49.319025	44.572044	46.980247	53.770106	D	41.86375	41.5106666666667	-0.353083333333338	0.953394425775883	1	NS	NS
ENSG00000035141.12_2_D	ENST00000037869,ENST00001074105,ENST00001137611,ENST00000910310	ENSG00000035141.12	FAM136A	chr2	70297236	70297507	-	70297236	70297288	52	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D	0	0	0	1	1	NS	NS
ENSG00000035141.12_3_P	ENST00000037869,ENST00001074105,ENST00001137611,ENST00000910310	ENSG00000035141.12	FAM136A	chr2	70297269	70297507	-	70297269	70297288	19	3	60.827	51.3	67.419	52.999	65.816	58.823	50.829	71.852295	55.474928	93.205376	55.613913	85.815938	67.114165	55.582425	P	58.13625	58.4893333333333	0.353083333333338	0.953394425775883	1	NS	NS
ENSG00000035681.12_1_S	ENST00000038176,ENST00001008856,ENST00001139516	ENSG00000035681.12	NSMAF	chr8	58583503	58584200	-	58583503	58584105	602	1	100	100	100	100	100	100	100	26.047368	17.861878	22.389856	24.744442	21.98689	20.519601	20.912122	S	100	100	0	1	1	NS	NS
ENSG00000036473.11_1_S	ENST00000039007	ENSG00000036473.11	OTC	chrX	38421022	38421383	+	38421082	38421383	301	1	NA	100	NA	NA	NA	NA	NA	0	0.244893	0	0	0	0	0	S	100	NA	NA	NA	NA	NS	NS
ENSG00000052841.18_1_S	ENST00000039989	ENSG00000052841.18	TTC17	chr11	43493772	43494933	+	43493904	43494933	1029	1	100	100	100	100	100	100	100	44.731048	50.49059	46.523513	52.07696	53.199033	46.840521	52.217375	S	100	100	0	1	1	NS	NS
ENSG00000037965.7_1_S	ENST00000040584	ENSG00000037965.7	HOXC8	chr12	54011088	54012763	+	54011381	54012763	1382	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000037757.16_1_P	ENST00000040663	ENSG00000037757.16	MRI1	chr19	13772120	13772866	+	13772281	13772866	585	2	42.3	24.834	44.851	29.253	31.714	31.912	22.614	6.845238	3.474144	8.369966	4.245408	5.695687	5.088377	4.296642	P	35.3095	28.7466666666667	-6.56283333333333	0.309519623294853	1	NS	NS
ENSG00000037757.16_2_D	ENST00000040663	ENSG00000037757.16	MRI1	chr19	13772120	13774282	+	13772281	13774282	2001	2	57.7	75.166	55.149	70.747	68.286	68.088	77.386	9.337258	10.515123	10.291804	10.267076	12.26396	10.856736	14.703402	D	64.6905	71.2533333333333	6.56283333333333	0.309519623294853	1	NS	NS
ENSG00000038219.15_1_S	ENST00000040738	ENSG00000038219.15	BOD1L1	chr4	13568737	13570128	-	13568737	13570010	1273	1	100	100	100	100	100	100	100	44.501922	50.830756	47.49044	49.574538	49.492265	56.555366	54.664515	S	100	100	0	1	1	NS	NS
ENSG00000059588.12_1_D	ENST00000040877,ENST00001046691,ENST00001145908	ENSG00000059588.12	TARBP1	chr1	234391312	234391745	-	234391312	234391576	264	2	12.288	100	0	24.346	0	100	12.789	5.007541	30.664913	0	9.24125	0	38.624162	5.394352	D	34.1585	37.5963333333333	3.43783333333333	0.933502702398304	1	NS	NS
ENSG00000059588.12_2_P	ENST00000040877,ENST00001046691,ENST00001145908	ENSG00000059588.12	TARBP1	chr1	234391377	234391745	-	234391377	234391576	199	2	87.712	0	100	75.654	100	0	87.211	35.74339	0	43.066259	28.716618	47.253472	0	36.786419	P	65.8415	62.4036666666667	-3.43783333333333	0.933502702398304	1	NS	NS
ENSG00000039523.22_1_S	ENST00000042381	ENSG00000039523.22	RIPOR1	chr16	67546365	67546788	+	67546463	67546788	325	1	100	100	100	100	100	100	100	64.547141	57.377352	58.206672	56.77307	53.321229	62.042355	65.794456	S	100	100	0	1	1	NS	NS
ENSG00000039987.9_1_S	ENST00000042931	ENSG00000039987.9	BEST2	chr19	12757650	12758458	+	12758077	12758458	381	1	100	100	NA	100	NA	NA	100	0.119282	0.063541	0	0.081812	0	0	0.109612	S	100	100	0	NA	NA	NS	NS
ENSG00000040608.15_1_S	ENST00000043402	ENSG00000040608.15	RTN4R	chr22	20241414	20243110	-	20241414	20241710	296	1	100	100	100	100	100	100	100	29.007658	23.187307	28.673053	24.674172	23.692956	26.010778	22.024202	S	100	100	0	1	1	NS	NS
ENSG00000041357.18_2_D	ENST00000044462	ENSG00000041357.18	PSMA4	chr15	78548789	78549262	+	78548944	78549262	318	2	6.618	0.526	4.768	1.859	3.561	0	0	18.477804	1.875944	10.913947	5.933015	8.573205	0	0	D	3.44275	1.187	-2.25575	0.270395611475256	1	NS	NS
ENSG00000041357.18_1_P	ENST00000044462,ENST00000558341,ENST00000559082,ENST00000992531,ENST00001062648,ENST00001062652,ENST00001062661,ENST00001136214,ENST00000992532	ENSG00000041357.18	PSMA4	chr15	78548789	78549232	+	78548944	78549232	288	2	93.382	99.474	95.232	98.141	96.439	100	100	260.717789	354.749882	217.978983	313.26125	232.205924	303.681343	293.39557	P	96.55725	98.813	2.25574999999999	0.270395611475258	1	NS	NS
ENSG00000042062.15_1_S	ENST00000045083	ENSG00000042062.15	RIPOR3	chr20	50586107	50587332	-	50586107	50587231	1124	1	100	NA	NA	NA	NA	NA	NA	0.046669	0	0	0	0	0	0	S	100	NA	NA	NA	NA	NS	NS
ENSG00000042813.10_1_S	ENST00000046087	ENSG00000042813.10	ZPBP	chr7	49937440	49937622	-	49937440	49937527	87	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000040531.18_1_S	ENST00000046640,ENST00000381870	ENSG00000040531.18	CTNS	chr17	3660235	3661542	+	3660734	3661542	808	1	100	100	100	100	100	100	100	12.730311	11.590117	14.484512	11.513778	10.923293	12.803382	13.733282	S	100	100	0	1	1	NS	NS
ENSG00000043462.15_1_D	ENST00000046794	ENSG00000043462.15	LCP2	chr5	170246236	170248819	-	170246236	170248696	2460	3	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	D	NA	NA	NA	NA	NA	NS	NS
ENSG00000043462.15_2_D	ENST00000046794	ENSG00000043462.15	LCP2	chr5	170246386	170248819	-	170246386	170248696	2310	3	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	D	NA	NA	NA	NA	NA	NS	NS
ENSG00000043462.15_3_P	ENST00000046794	ENSG00000043462.15	LCP2	chr5	170248083	170248819	-	170248083	170248696	613	3	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	P	NA	NA	NA	NA	NA	NS	NS
ENSG00000047932.16_1_D	ENST00000052569	ENSG00000047932.16	GOPC	chr6	117560268	117563384	-	117560268	117563253	2985	2	100	100	100	100	100	100	100	49.058708	48.778379	52.089159	53.879491	46.565309	46.079398	52.00243	D	100	100	0	1	1	NS	NS
ENSG00000047932.16_2_P	ENST00000052569	ENSG00000047932.16	GOPC	chr6	117561676	117563384	-	117561676	117563253	1577	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P	0	0	0	1	1	NS	NS
ENSG00000011465.20_1_D	ENST00000052754	ENSG00000011465.20	DCN	chr12	91140483	91146252	-	91140483	91146057	5574	4	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	D	NA	0	NA	NA	NA	NS	NS
ENSG00000011465.20_2_D	ENST00000052754	ENSG00000011465.20	DCN	chr12	91143274	91146252	-	91143274	91146057	2783	4	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	D	NA	0	NA	NA	NA	NS	NS
ENSG00000011465.20_3_D	ENST00000052754	ENSG00000011465.20	DCN	chr12	91145247	91146252	-	91145247	91146057	810	4	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	D	NA	0	NA	NA	NA	NS	NS
ENSG00000011465.20_4_P	ENST00000052754	ENSG00000011465.20	DCN	chr12	91145525	91146252	-	91145525	91146057	532	4	NA	NA	NA	NA	100	NA	NA	0	0	0	0	0.169888	0	0	P	NA	100	NA	NA	NA	NS	NS
ENSG00000048462.12_1_S	ENST00000053243	ENSG00000048462.12	TNFRSF17	chr16	11967569	11968068	+	11967847	11968068	221	1	NA	NA	NA	100	NA	NA	NA	0	0	0	0.143395	0	0	0	S	100	NA	NA	NA	NA	NS	NS
ENSG00000048544.9_1_S	ENST00000053468,ENST00000997264	ENSG00000048544.9	MRPS10	chr6	42206800	42208394	-	42206800	42208250	1450	2	100	100	100	100	100	100	100	22.768642	26.392792	25.411922	28.193083	30.781816	28.363453	27.545094	S	100	100	0	1	1	NS	NS
ENSG00000030582.21_1_S	ENST00000053867	ENSG00000030582.21	GRN	chr17	44352660	44353102	+	44352798	44353102	304	1	100	100	100	100	100	100	100	53.681994	49.271915	64.787118	53.888901	62.201341	76.069017	60.214189	S	100	100	0	1	1	NS	NS
ENSG00000049245.14_1_S	ENST00000054666,ENST00001118191,ENST00001140705	ENSG00000049245.14	VAMP3	chr1	7779625	7781432	+	7779703	7781432	1729	1	100	100	100	100	100	100	100	12.092591	13.181074	11.497945	14.270885	12.850165	12.92498	13.013835	S	100	100	0	1	1	NS	NS
ENSG00000049449.12_1_S	ENST00000054950	ENSG00000049449.12	RCN1	chr11	32104364	32105718	+	32104472	32105718	1246	2	NA	NA	100	NA	NA	100	NA	0	0	0.227045	0	0	0.494152	0	S	100	100	0	NA	NA	NS	NS
ENSG00000049541.13_1_D	ENST00000055077,ENST00001065366,ENST00001142870	ENSG00000049541.13	RFC2	chr7	74231498	74232216	-	74231498	74232088	590	2	8.544	16.85	11.51	16.064	11.263	17.835	14.666	2.085047	4.222258	2.781368	3.443546	2.708493	4.032982	3.708384	D	13.242	14.588	1.346	0.643148085685612	1	NS	NS
ENSG00000049541.13_2_P	ENST00000055077,ENST00001065366,ENST00001142870	ENSG00000049541.13	RFC2	chr7	74231663	74232216	-	74231663	74232088	425	2	91.456	83.15	88.49	83.936	88.737	82.165	85.334	22.318545	20.835634	21.382575	17.993237	21.3382	18.579501	21.576851	P	86.758	85.412	-1.346	0.643148085685611	1	NS	NS
ENSG00000050030.17_1_D	ENST00000055682,ENST00000642681	ENSG00000050030.17	NEXMIF	chrX	74732855	74744477	-	74732855	74739404	6549	2	48.452	65.662	54.573	56.329	59.201	44.409	46.681	7.592315	9.531394	8.148527	9.144884	7.228427	6.162795	6.1969	D	56.254	50.097	-6.157	0.347794369721007	1	NS	NS
ENSG00000050030.17_2_P	ENST00000055682,ENST00000642681	ENSG00000050030.17	NEXMIF	chrX	74733570	74744477	-	74733570	74739404	5834	2	51.548	34.338	45.427	43.671	40.799	55.591	53.319	8.077458	4.984425	6.782851	7.08975	4.981569	7.714439	7.078153	P	43.746	49.903	6.157	0.347794369721008	1	NS	NS
ENSG00000050327.17_1_S	ENST00000056217	ENSG00000050327.17	ARHGEF5	chr7	144379898	144380632	+	144380056	144380632	576	1	NA	NA	100	NA	NA	NA	NA	0	0	0.176636	0	0	0	0	S	100	NA	NA	NA	NA	NS	NS
ENSG00000050344.11_1_S	ENST00000056233	ENSG00000050344.11	NFE2L3	chr7	26184532	26187125	+	26185783	26187125	1342	2	100	100	100	100	100	100	100	1.027416	1.26504	0.531801	0.881318	1.36551	0.601424	0.914248	S	100	100	0	1	1	NS	NS
ENSG00000050730.18_1_D	ENST00000057513,ENST00000507879,ENST00000868872	ENSG00000050730.18	TNIP3	chr4	121131407	121132662	-	121131407	121132630	1223	3	100	44.932	17.547	15.435	6.699	100	100	0.24148	0.138532	0.17238	0.107782	0.05235	0.356622	0.148341	D	44.4785	68.8996666666667	24.4211666666667	0.547669956444995	1	NS	NS
ENSG00000050730.18_2_D	ENST00000057513,ENST00000507879,ENST00000868872	ENSG00000050730.18	TNIP3	chr4	121132040	121132662	-	121132040	121132630	590	3	0	55.068	0	0	0	0	0	0	0.169785	0	0	0	0	0	D	13.767	0	-13.767	0.391002218955771	1	NS	NS
ENSG00000050730.18_3_P	ENST00000057513,ENST00000507879,ENST00000868872	ENSG00000050730.18	TNIP3	chr4	121132392	121132662	-	121132392	121132630	238	3	0	0	82.453	84.565	93.301	0	0	0	0	0.809991	0.590499	0.72909	0	0	P	41.7545	31.1003333333333	-10.6541666666667	0.799579798862972	1	NS	NS
ENSG00000052723.14_1_D	ENST00000060969	ENSG00000052723.14	SIKE1	chr1	114769478	114774372	-	114769478	114774270	4792	3	100	100	100	86.313	100	90.359	100	30.655804	29.991499	25.950946	27.847246	32.438543	29.063504	30.80364	D	96.57825	96.7863333333333	0.208083333333335	0.966391839449227	1	NS	NS
ENSG00000052723.14_2_D	ENST00000060969	ENSG00000052723.14	SIKE1	chr1	114771829	114774372	-	114771829	114774270	2441	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D	0	0	0	1	1	NS	NS
ENSG00000052723.14_3_P	ENST00000060969	ENSG00000052723.14	SIKE1	chr1	114772774	114774372	-	114772774	114774270	1496	3	0	0	0	13.687	0	9.641	0	0	0	0	4.415924	0	3.101002	0	P	3.42175	3.21366666666667	-0.208083333333333	0.966391839449227	1	NS	NS
ENSG00000038295.9_1_S	ENST00000061240	ENSG00000038295.9	TLL1	chr4	166100741	166103895	+	166100876	166103895	3019	1	100	100	100	100	100	100	100	1.429531	2.062127	1.766056	2.222232	4.18755	4.076758	4.095814	S	100	100	0	1	1	NS	NS
ENSG00000054803.5_1_S	ENST00000064571	ENSG00000054803.5	CBLN4	chr20	55997439	55998754	-	55997439	55998556	1117	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000013297.14_1_S	ENST00000064724	ENSG00000013297.14	CLDN11	chr3	170432523	170434099	+	170432756	170434099	1343	1	100	100	100	100	100	100	100	0.681076	0.290993	0.560708	0.468215	0.141724	0.13788	0.198496	S	100	100	0	1	1	NS	NS
ENSG00000054967.15_2_D	ENST00000064780	ENSG00000054967.15	RELT	chr11	73395443	73397003	+	73395491	73397003	1512	3	23.445	20.338	59.135	68.552	37.327	61.883	16.364	3.323241	2.728481	8.677548	7.888173	5.606279	7.934004	2.164991	D	42.8675	38.5246666666667	-4.34283333333333	0.819562182114241	1	NS	NS
ENSG00000054967.15_3_D	ENST00000064780	ENSG00000054967.15	RELT	chr11	73395443	73397474	+	73395491	73397474	1983	3	18.224	19.094	10.288	11.182	10.074	17.967	34.235	2.583143	2.561632	1.509611	1.286715	1.513035	2.303519	4.529471	D	14.697	20.7586666666667	6.06166666666667	0.489429106349164	1	NS	NS
ENSG00000054967.15_1_P	ENST00000064780,ENST00000857846	ENSG00000054967.15	RELT	chr11	73395443	73396640	+	73395491	73396640	1149	3	58.331	60.568	30.577	20.266	52.599	20.15	49.402	8.268128	8.125742	4.486874	2.331962	7.900083	2.583375	6.536122	P	42.4355	40.717	-1.7185	0.909971147124882	1	NS	NS
ENSG00000004897.14_1_S	ENST00000066544	ENSG00000004897.14	CDC27	chr17	47117702	47121017	-	47117702	47120934	3232	1	100	100	100	100	100	100	100	32.945095	32.663345	31.456914	36.142635	30.841633	26.42031	25.600346	S	100	100	0	1	1	NS	NS
ENSG00000057294.20_1_D	ENST00000070846,ENST00000700559,ENST00000995885	ENSG00000057294.20	PKP2	chr12	32790744	32792492	-	32790744	32792278	1534	2	53.538	70.771	57.806	56.799	100	66.956	50.263	3.928576	4.483797	3.828314	6.162693	4.951624	3.72112	3.947962	D	59.7285	72.4063333333333	12.6778333333333	0.480176918297322	1	NS	NS
ENSG00000057294.20_2_P	ENST00000070846,ENST00000700559,ENST00000995885	ENSG00000057294.20	PKP2	chr12	32792093	32792492	-	32792093	32792278	185	2	46.462	29.229	42.194	43.201	0	33.044	49.737	3.409301	1.851866	2.79433	4.687337	0	1.83646	3.906588	P	40.2715	27.5936666666667	-12.6778333333333	0.480176918297322	1	NS	NS
ENSG00000136960.15_1_S	ENST00000075322	ENSG00000136960.15	ENPP2	chr8	119557085	119557691	-	119557085	119557520	435	1	100	100	100	100	100	100	100	1.767728	1.84525	1.118337	3.315698	0.1783	0.785143	0.58014	S	100	100	0	1	1	NS	NS
ENSG00000060069.20_1_S	ENST00000075430,ENST00000613122,ENST00000996034,ENST00001131804	ENSG00000060069.20	CTDP1	chr18	79753651	79754510	+	79753790	79754510	720	1	100	100	100	100	100	100	100	22.118696	22.010294	24.463692	21.214029	26.469885	22.628973	28.121342	S	100	100	0	1	1	NS	NS
ENSG00000060140.11_1_S	ENST00000075503	ENSG00000060140.11	STYK1	chr12	10618938	10620348	-	10618938	10620143	1205	1	100	100	100	100	100	100	100	0.214021	0.162646	0.189642	0.250987	0.162219	0.160586	0.298893	S	100	100	0	1	1	NS	NS
ENSG00000088256.10_1_P	ENST00000078429	ENSG00000088256.10	GNA11	chr19	3120988	3121472	+	3121179	3121472	293	2	10.245	13.457	0	10.217	8.485	0	0	8.148636	9.381906	0	6.776014	6.134063	0	0	P	8.47975	2.82833333333333	-5.65141666666667	0.225257579256344	1	NS	NS
ENSG00000088256.10_2_D	ENST00000078429	ENSG00000088256.10	GNA11	chr19	3120988	3124004	+	3121179	3124004	2825	2	89.755	86.543	100	89.783	91.515	100	100	71.385803	60.335592	76.223176	59.542743	66.155043	67.017479	67.511139	D	91.52025	97.1716666666667	5.65141666666666	0.225257579256345	1	NS	NS
ENSG00000060566.16_1_S	ENST00000078445,ENST00000602147,ENST00000602257,ENST00001027845,ENST00001136986,ENST00000909764	ENSG00000060566.16	CREB3L3	chr19	4171655	4173054	+	4171969	4173054	1085	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	S	NA	NA	NA	NA	NA	NS	NS
ENSG00000061273.20_1_S	ENST00000080059	ENSG00000061273.20	HDAC7	chr12	47782721	47783886	-	47782721	47783840	1119	1	100	100	100	100	100	100	100	25.35989	21.357744	28.036314	23.288205	28.766692	28.132814	31.325138	S	100	100	0	1	1	NS	NS
ENSG00000061794.15_1_S	ENST00000081029	ENSG00000061794.15	MRPS35	chr12	27755180	27756295	+	27755450	27756295	845	1	100	100	100	100	100	100	100	81.686695	92.947414	80.738345	98.975868	85.17412	81.411199	89.944081	S	100	100	0	1	1	NS	NS
ENSG00000062725.12_1_S	ENST00000083182	ENSG00000062725.12	APPBP2	chr17	60443148	60447834	-	60443148	60447580	4432	1	100	100	100	100	100	100	100	31.639428	31.744038	30.952957	32.782433	31.861492	27.094412	29.310671	S	100	100	0	1	1	NS	NS
ENSG00000063180.11_1_D	ENST00000084798,ENST00000994960,ENST00001143204	ENSG00000063180.11	CA11	chr19	48637941	48638144	-	48637941	48638036	95	2	2.432	3.771	7.224	3.751	6.08	5.094	0.745	8.903214	13.193326	20.914314	14.634063	13.729946	16.598693	1.961566	D	4.2945	3.973	-0.3215	0.877045984662817	1	NS	NS
ENSG00000063180.11_2_P	ENST00000084798,ENST00000994960,ENST00001143204	ENSG00000063180.11	CA11	chr19	48638014	48638144	-	48638014	48638036	22	2	97.568	96.229	92.776	96.249	93.92	94.906	99.255	357.197167	336.637208	268.616697	375.451624	212.103157	309.276782	261.301294	P	95.7055	96.027	0.3215	0.877045984662816	1	NS	NS
ENSG00000063245.17_2_D	ENST00000085079,ENST00001127923	ENSG00000063245.17	EPN1	chr19	55695147	55709089	+	55695356	55709089	13733	3	0.285	0.287	0	0.242	0.358	0	0.383	0.519663	0.407772	0	0.387259	0.591192	0	0.666271	D	0.2035	0.247	0.0435	0.777314590556788	1	NS	NS
ENSG00000063245.17_3_D	ENST00000085079,ENST00001127923	ENSG00000063245.17	EPN1	chr19	55695147	55709533	+	55695356	55709533	14177	3	0	0	0.25	0.129	0	0.364	0	0	0	0.517182	0.205933	0	0.580302	0	D	0.09475	0.121333333333333	0.0265833333333333	0.856943366117696	1	NS	NS
ENSG00000063245.17_1_P	ENST00000085079,ENST00001127923,ENST00000953604	ENSG00000063245.17	EPN1	chr19	55695147	55695775	+	55695356	55695775	419	3	99.715	99.713	99.75	99.629	99.642	99.636	99.617	181.677096	141.823514	206.348295	159.24713	164.736079	158.71236	173.40146	P	99.70175	99.6316666666667	-0.0700833333333435	0.0675687551125359	1	NS	NS
ENSG00000012124.19_1_S	ENST00000085219	ENSG00000012124.19	CD22	chr19	35346565	35347361	+	35346697	35347361	664	1	100	100	NA	NA	NA	100	100	0.075769	0.095807	0	0	0	0.065142	0.143562	S	100	100	0	1	1	NS	NS
ENSG00000067646.14_1_S	ENST00000155093	ENSG00000067646.14	ZFY	chrY	2978809	2982506	+	2979993	2982506	2513	1	100	100	100	100	100	100	100	8.115366	9.155732	7.692083	8.837912	7.799361	6.810334	7.414947	S	100	100	0	1	1	NS	NS
ENSG00000069998.14_1_S	ENST00000155674,ENST00000981291,ENST00001065004,ENST00001065011,ENST00000895145	ENSG00000069998.14	HDHD5	chr22	17137521	17138402	-	17137521	17138020	499	1	100	100	100	100	100	100	100	85.509911	76.675631	96.358751	83.245298	79.566815	92.480586	85.057529	S	100	100	0	1	1	NS	NS
ENSG00000053918.22_1_P	ENST00000155840	ENSG00000053918.22	KCNQ1	chr11	2847766	2848991	+	2848003	2848991	988	2	NA	NA	100	100	NA	NA	100	0	0	0.055253	0.109828	0	0	0.138477	P	100	100	0	NA	NA	NS	NS
ENSG00000053918.22_2_D	ENST00000155840	ENSG00000053918.22	KCNQ1	chr11	2847766	2849110	+	2848003	2849110	1107	2	NA	NA	0	0	NA	NA	0	0	0	0	0	0	0	0	D	0	0	0	NA	NA	NS	NS
ENSG00000071575.13_1_S	ENST00000155926,ENST00001118815,ENST00001124976,ENST00001145371	ENSG00000071575.13	TRIB2	chr2	12740325	12742734	+	12740794	12742734	1940	1	100	100	100	100	100	100	100	124.251976	127.52715	123.200391	127.784903	106.740961	103.758043	114.510234	S	100	100	0	1	1	NS	NS
