APA_ID	Transcript	Gene	Gene_Name	Chr	LastExon.Start	LastExon.End	Strand	UTR3.Start	UTR3.End	Length	Num_Events	P525L_Rep1.PAU	P525L_Rep2.PAU	P525L_Rep3.PAU	WT_Rep1.PAU	WT_Rep2.PAU	WT_Rep3.PAU	P525L_Rep1.TPM	P525L_Rep2.TPM	P525L_Rep3.TPM	WT_Rep1.TPM	WT_Rep2.TPM	WT_Rep3.TPM	TPM_pass_n	Expression_Pass	WT_mean_PAU	FUS_P525L_mean_PAU	DeltaPAU	P_value	FDR	minus_log10_P	Min_Length	Max_Length	APA_Site	Mechanism	Four_Category
ENSG00000079313.17_1_D	ENST00000170168	ENSG00000079313.17	REXO1	chr19	1815247	1816154	-	1815247	1816065	818	2	50.035	42.481	30.276	41.607	54.938	42.871	12.093965	17.561758	13.2767	12.953685	15.400293	9.91259	6	TRUE	46.472	40.9306666666667	-5.54133333333333	0.485356926787556	1	0.313938767947459	96	818	Distal	NS	NS
ENSG00000079313.17_2_P	ENST00000170168	ENSG00000079313.17	REXO1	chr19	1815969	1816154	-	1815969	1816065	96	2	49.965	57.519	69.724	58.393	45.062	57.129	12.077121	23.778278	30.575712	18.179492	12.631802	13.20906	6	TRUE	53.528	59.0693333333333	5.54133333333333	0.485356926787556	1	0.313938767947459	96	818	Proximal	NS	NS
ENSG00000079308.22_1_D	ENST00000171887	ENSG00000079308.22	TNS1	chr2	217799788	217804603	-	217799788	217804458	4670	3	76.042	100	73.94	64.772	100	62.523	3.029948	2.946564	2.145941	3.079428	3.06436	1.551788	6	TRUE	75.765	83.3273333333333	7.56233333333333	0.63806669391907	1	0.195133924276952	4670	4670	Intermediate	NS	NS
ENSG00000072210.21_1_P	ENST00000176643,ENST00000630662,ENST00000877753,ENST00001009990,ENST00001142856,ENST00000571163,ENST00000948947,ENST00001125352	ENSG00000072210.21	ALDH3A2	chr17	19675557	19675747	+	19675625	19675747	122	3	75.56	68.046	68.101	69.754	65.18	67.953	52.504678	45.595657	49.91728	42.951626	41.400001	48.246742	6	TRUE	67.629	70.569	2.94	0.373773100958481	1	0.427391956369837	122	2017	Proximal	NS	NS
ENSG00000072210.21_2_D	ENST00000176643,ENST00000948947,ENST00001125352	ENSG00000072210.21	ALDH3A2	chr17	19675557	19677596	+	19675579	19677596	2017	3	24.44	20.373	31.899	25.463	25.211	32.047	16.982728	13.651202	23.381204	15.679075	16.013204	22.75337	6	TRUE	27.5736666666667	25.5706666666667	-2.003	0.650481891367631	1	0.18676478916939	122	2017	Distal	NS	NS
ENSG00000072210.21_3_D	ENST00000176643,ENST00001009990,ENST00001142856,ENST00000673136,ENST00000948947,ENST00001125352	ENSG00000072210.21	ALDH3A2	chr17	19675557	19677412	+	19675625	19677412	1787	3	0	11.581	0	4.782	9.609	0	0	7.76013	0	2.944752	6.10301	0	3	TRUE	4.797	3.86033333333333	-0.936666666666667	0.854324547904798	1	0.0683771145706335	122	2017	Intermediate	NS	NS
ENSG00000072786.15_1_D	ENST00000176763	ENSG00000072786.15	STK10	chr5	172042073	172045022	-	172042073	172044881	2808	2	48.82	52.103	43.686	40.985	41.585	65.456	0.982159	1.832028	1.861327	1.600451	1.64668	1.585624	5	TRUE	49.342	48.203	-1.139	0.903081022823806	1	0.0442732838096969	1264	2808	Distal	NS	NS
ENSG00000072786.15_2_P	ENST00000176763	ENSG00000072786.15	STK10	chr5	172043617	172045022	-	172043617	172044881	1264	2	51.18	47.897	56.314	59.015	58.415	34.544	1.029625	1.684134	2.399372	2.304499	2.313126	0.836804	5	TRUE	50.658	51.797	1.139	0.903081022823806	1	0.0442732838096969	1264	2808	Proximal	NS	NS
ENSG00000073331.20_2_D	ENST00000177648	ENSG00000073331.20	ALPK1	chr4	112441202	112441812	+	112441210	112441812	602	2	100	0	NA	100	0	100	2.467746	0	0	2.305933	0	0.223299	2	TRUE	66.6666666666667	50	-16.6666666666667	0.80876844414145	1	0.0921758020295584	602	602	Intermediate	NS	NS
ENSG00000074410.16_2_D	ENST00000178638,ENST00001007388,ENST00001135312	ENSG00000074410.16	CA12	chr15	63323530	63326357	-	63323530	63326022	2492	3	98.876	100	100	78.58	0	93.703	6.802087	0.868705	2.480014	2.423856	0	3.018615	4	TRUE	57.4276666666667	99.6253333333333	42.1976666666667	0.283408081268428	1	0.547587770178021	2492	2492	Intermediate	NS	NS
ENSG00000078237.9_1_P	ENST00000179259	ENSG00000078237.9	TIGAR	chr12	4352259	4353172	+	4352691	4353172	481	2	91.291	88.454	87.004	89.109	87.867	87.341	97.381024	43.508196	62.325419	91.359952	28.80568	58.878077	6	TRUE	88.1056666666667	88.9163333333333	0.810666666666663	0.598721695718109	1	0.222775004156075	481	1902	Proximal	NS	NS
ENSG00000078237.9_2_D	ENST00000179259	ENSG00000078237.9	TIGAR	chr12	4352259	4354593	+	4352691	4354593	1902	2	8.709	11.546	12.996	10.891	12.133	12.659	9.289599	5.679274	9.309764	11.166573	3.977772	8.533359	6	TRUE	11.8943333333333	11.0836666666667	-0.810666666666668	0.598721695718108	1	0.222775004156076	481	1902	Distal	NS	NS
ENSG00000065809.14_1_D	ENST00000181796	ENSG00000065809.14	FAM107B	chr10	14518556	14521306	-	14518556	14521189	2633	4	100	100	84.32	88.931	100	89.51	47.349537	58.459596	74.890556	45.424723	45.930161	63.667636	6	TRUE	92.8136666666667	94.7733333333333	1.95966666666666	0.774701207536452	1	0.110865767092513	392	2633	Distal	NS	NS
ENSG00000065809.14_4_P	ENST00000181796	ENSG00000065809.14	FAM107B	chr10	14520797	14521306	-	14520797	14521189	392	4	0	0	15.68	11.069	0	10.49	0	0	13.926127	5.653721	0	7.461605	3	TRUE	7.18633333333333	5.22666666666667	-1.95966666666667	0.774701207536451	1	0.110865767092513	392	2633	Proximal	NS	NS
ENSG00000065883.20_1_P	ENST00000181839	ENSG00000065883.20	CDK13	chr7	40094129	40095537	+	40094980	40095537	557	3	33.654	25.365	44.075	17.014	0	18.109	5.66789	3.753259	7.707137	2.733949	0	2.130132	5	TRUE	11.7076666666667	34.3646666666667	22.657	0.047235151177939	1	1.32573469032917	557	2154	Proximal	Shortening	Proximal increased
ENSG00000065883.20_3_D	ENST00000181839	ENSG00000065883.20	CDK13	chr7	40094129	40097134	+	40094980	40097134	2154	3	66.346	74.635	55.925	82.986	100	81.891	11.173758	11.043689	9.779172	13.334823	13.774479	9.633008	6	TRUE	88.2923333333333	65.6353333333333	-22.657	0.047235151177939	1	1.32573469032917	557	2154	Distal	Shortening	Distal decreased
ENSG00000065518.10_1_S	ENST00000184266,ENST00001092991,ENST00001092992	ENSG00000065518.10	NDUFB4	chr3	120602207	120602500	+	120602328	120602500	172	2	100	100	100	100	100	100	4.094315	6.326632	1.957781	7.008923	8.068174	10.470174	6	TRUE	100	100	0	1	1	0	23	172	Distal	NS	NS
ENSG00000075415.17_1_P	ENST00000188376	ENSG00000075415.17	SLC25A3	chr12	98601367	98601997	+	98601528	98601997	469	2	99.236	98.547	97.703	98.131	97.815	97.24	1134.003088	1090.802417	950.393678	1418.390279	1580.878462	1195.210391	6	TRUE	97.7286666666667	98.4953333333333	0.766666666666666	0.226378946930066	1	0.645163964662402	469	4851	Proximal	NS	NS
ENSG00000075415.17_2_D	ENST00000188376	ENSG00000075415.17	SLC25A3	chr12	98601367	98606379	+	98601528	98606379	4851	2	0.764	1.453	2.297	1.869	2.185	2.76	8.734719	16.077637	22.343281	27.012616	35.316684	33.928952	6	TRUE	2.27133333333333	1.50466666666667	-0.766666666666666	0.226378946930065	1	0.645163964662403	469	4851	Distal	NS	NS
ENSG00000079156.19_1_P	ENST00000190611	ENSG00000079156.19	OSBPL6	chr2	178395450	178395622	+	178395559	178395622	63	5	63.31	40.742	49.986	48.648	37.504	60.434	38.714745	25.332182	22.706953	20.635967	24.227218	27.82711	6	TRUE	48.862	51.346	2.48399999999999	0.802869195657543	1	0.095355204698238	63	7332	Proximal	NS	NS
ENSG00000079156.19_2_D	ENST00000190611	ENSG00000079156.19	OSBPL6	chr2	178395450	178396162	+	178395559	178396162	603	5	23.427	38.997	19.646	27.35	45.623	13.639	14.326162	24.247575	8.924521	11.601881	29.471725	6.280013	6	TRUE	28.8706666666667	27.3566666666667	-1.514	0.898237024491473	1	0.0466090476913113	63	7332	Intermediate	NS	NS
ENSG00000079156.19_3_D	ENST00000190611	ENSG00000079156.19	OSBPL6	chr2	178395450	178399184	+	178395559	178399184	3625	5	11.107	0	0	7.013	10.951	22.689	6.791885	0	0	2.974778	7.073889	10.447151	4	TRUE	13.551	3.70233333333333	-9.84866666666667	0.17940612534551	1	0.746162733207526	63	7332	Intermediate	NS	NS
ENSG00000079156.19_4_D	ENST00000190611	ENSG00000079156.19	OSBPL6	chr2	178395450	178399433	+	178395559	178399433	3874	5	0	16.089	23.965	12.303	2.956	0	0	10.003656	10.886715	5.218812	1.909559	0	4	TRUE	5.08633333333333	13.3513333333333	8.265	0.375231461692773	1	0.425700754869931	63	7332	Intermediate	NS	NS
ENSG00000079156.19_5_D	ENST00000190611	ENSG00000079156.19	OSBPL6	chr2	178395450	178402891	+	178395559	178402891	7332	5	2.156	4.172	6.403	4.686	2.966	3.239	1.318692	2.593977	2.908773	1.987879	1.916289	1.491249	6	TRUE	3.63033333333333	4.24366666666667	0.613333333333333	0.680568044092318	1	0.167128446953684	63	7332	Distal	NS	NS
ENSG00000081087.17_1_D	ENST00000193322	ENSG00000081087.17	OSTM1	chr6	108041410	108044840	-	108041410	108044784	3374	3	0	5.098	4.318	0	6.276	4.405	0	4.204485	4.189916	0	5.029089	4.221566	4	TRUE	3.56033333333333	3.13866666666667	-0.421666666666667	0.871609249852217	1	0.0596781695014354	1967	3374	Distal	NS	NS
ENSG00000081087.17_2_D	ENST00000193322	ENSG00000081087.17	OSTM1	chr6	108041474	108044840	-	108041474	108044784	3310	3	6.135	0	0	4.354	0	0	4.351156	0	0	4.670205	0	0	2	TRUE	1.45133333333333	2.045	0.593666666666667	0.825684859327685	1	0.0831856790358263	1967	3374	Intermediate	NS	NS
ENSG00000081087.17_3_P	ENST00000193322	ENSG00000081087.17	OSTM1	chr6	108042817	108044840	-	108042817	108044784	1967	3	93.865	94.902	95.682	95.646	93.724	95.595	66.570647	78.268641	92.844866	102.599991	75.106236	91.623147	6	TRUE	94.9883333333333	94.8163333333333	-0.171999999999997	0.844927740275445	1	0.0731804310994462	1967	3374	Proximal	NS	NS
ENSG00000081148.12_3_P	ENST00000193391	ENSG00000081148.12	IMPG2	chr3	101226725	101226981	-	101226725	101226968	243	3	72.443	86.175	69.533	0	0	0	0.847545	2.361141	1.069072	0	0	0	2	TRUE	0	76.0503333333333	76.0503333333333	0.00452212586273376	1	2.34465735425734	243	243	Intermediate	NS	NS
ENSG00000072110.19_1_D	ENST00000193403,ENST00000904825	ENSG00000072110.19	ACTN1	chr14	68874319	68875146	-	68874319	68874858	539	2	100	100	100	100	100	100	18.256043	10.585246	9.367303	21.781266	15.330571	7.857595	6	TRUE	100	100	0	1	1	0	539	539	Intermediate	NS	NS
ENSG00000249437.10_1_D	ENST00000194097	ENSG00000249437.10	NAIP	chr5	70968648	70970468	-	70968648	70970103	1455	2	100	72.208	59.055	67.974	100	61.081	9.488739	11.113549	10.21248	5.882595	9.636973	9.787252	6	TRUE	76.3516666666667	77.0876666666667	0.73599999999999	0.967566321430785	1	0.0143192567542673	398	1455	Distal	NS	NS
ENSG00000249437.10_2_P	ENST00000194097	ENSG00000249437.10	NAIP	chr5	70969705	70970468	-	70969705	70970103	398	2	0	27.792	40.945	32.026	0	38.919	0	4.277533	7.080797	2.771641	0	6.236214	4	TRUE	23.6483333333333	22.9123333333333	-0.736000000000001	0.967566321430784	1	0.0143192567542675	398	1455	Proximal	NS	NS
ENSG00000112852.8_2_D	ENST00000194155	ENSG00000112852.8	PCDHB2	chr5	141094614	141098703	+	141097187	141098703	1516	2	100	100	100	100	100	100	22.654207	26.797402	25.835115	15.744029	15.093156	20.855516	6	TRUE	100	100	0	1	1	0	1516	1516	Intermediate	NS	NS
ENSG00000082458.14_1_P	ENST00000194900	ENSG00000082458.14	DLG3	chrX	70502162	70504367	+	70502269	70504367	2098	2	40.697	42.589	48.67	42.722	34.849	49.396	6.487663	9.386752	11.345965	8.314566	7.390992	10.299692	6	TRUE	42.3223333333333	43.9853333333333	1.663	0.752778105750095	1	0.123333020678294	2098	3221	Proximal	NS	NS
ENSG00000082458.14_2_D	ENST00000194900	ENSG00000082458.14	DLG3	chrX	70502162	70505490	+	70502269	70505490	3221	2	59.303	57.411	51.33	57.278	65.151	50.604	9.453561	12.653797	11.965831	11.147362	13.817785	10.55165	6	TRUE	57.6776666666667	56.0146666666667	-1.663	0.752778105750095	1	0.123333020678294	2098	3221	Distal	NS	NS
ENSG00000083720.15_1_D	ENST00000196371	ENSG00000083720.15	OXCT1	chr5	41730064	41731770	-	41730064	41731728	1664	2	51.424	48.205	50.389	58.16	70.28	49.833	26.126721	33.25782	40.37755	41.884675	60.910811	46.362184	6	TRUE	59.4243333333333	50.006	-9.41833333333333	0.251769408270158	1	0.598997040815087	204	1664	Distal	NS	NS
ENSG00000083720.15_2_P	ENST00000196371	ENSG00000083720.15	OXCT1	chr5	41731524	41731770	-	41731524	41731728	204	2	48.576	51.795	49.611	41.84	29.72	50.167	24.679731	35.735002	39.754504	30.131546	25.757708	46.67325	6	TRUE	40.5756666666667	49.994	9.41833333333333	0.251769408270158	1	0.598997040815087	204	1664	Proximal	NS	NS
ENSG00000083812.15_1_P	ENST00000196482,ENST00001021783,ENST00001141305	ENSG00000083812.15	ZNF324	chr19	58470730	58473578	+	58472154	58473578	1424	2	66.907	67.335	65.972	73.984	74.9	62.222	5.1565	6.888213	7.022164	6.837875	9.656215	5.388663	6	TRUE	70.3686666666667	66.738	-3.63066666666667	0.467913798003492	1	0.329834147993492	1424	3282	Proximal	NS	NS
ENSG00000083812.15_2_D	ENST00000196482,ENST00001021783,ENST00001141305	ENSG00000083812.15	ZNF324	chr19	58470730	58475436	+	58472154	58475436	3282	2	33.093	32.665	34.028	26.016	25.1	37.778	2.550428	3.34162	3.622009	2.404532	3.235873	3.271774	6	TRUE	29.6313333333333	33.262	3.63066666666667	0.467913798003492	1	0.329834147993491	1424	3282	Distal	NS	NS
ENSG00000083817.11_1_P	ENST00000196489,ENST00000993757,ENST00001142523,ENST00001023655	ENSG00000083817.11	ZNF416	chr19	57571565	57573718	-	57571565	57572118	553	2	100	100	100	87.291	100	74.772	7.78361	10.783494	10.920273	7.823901	8.729133	7.189571	6	TRUE	87.3543333333333	100	12.6456666666667	0.224630177584356	1	0.648531899552861	553	1130	Proximal	NS	NS
ENSG00000086189.13_1_D	ENST00000199320	ENSG00000086189.13	DIMT1	chr5	62387253	62389052	-	62387253	62389009	1756	4	2.251	3.141	5.347	11.039	3.706	3.811	0.772513	0.863662	1.741258	4.027214	0.919108	1.216783	3	TRUE	6.18533333333333	3.57966666666667	-2.60566666666667	0.400600370770146	1	0.39728865308699	483	1756	Distal	NS	NS
ENSG00000086189.13_2_D	ENST00000199320	ENSG00000086189.13	DIMT1	chr5	62387952	62389052	-	62387952	62389009	1057	4	8.679	8.686	14.991	8.434	21.717	17.959	2.977989	2.387969	4.881708	3.076771	5.385318	5.734003	6	TRUE	16.0366666666667	10.7853333333333	-5.25133333333333	0.324324313497874	1	0.489020492516796	483	1756	Intermediate	NS	NS
ENSG00000086189.13_3_D	ENST00000199320	ENSG00000086189.13	DIMT1	chr5	62388526	62389052	-	62388526	62389009	483	4	89.07	88.173	79.662	80.527	74.577	78.23	30.562448	24.241693	25.941052	29.377724	18.493795	24.977008	6	TRUE	77.778	85.635	7.857	0.102409052918272	1	0.989661650209133	483	1756	Proximal	NS	NS
ENSG00000086232.15_1_D	ENST00000199389	ENSG00000086232.15	EIF2AK1	chr7	6022243	6024801	-	6022243	6024672	2429	2	12.259	14.914	13.51	12.88	18.781	19.941	6.307503	9.590631	10.952414	6.904663	8.4915	11.041586	6	TRUE	17.2006666666667	13.561	-3.63966666666667	0.232387527939836	1	0.633787183907591	901	2429	Distal	NS	NS
ENSG00000086232.15_2_P	ENST00000199389	ENSG00000086232.15	EIF2AK1	chr7	6023771	6024801	-	6023771	6024672	901	2	87.741	85.086	86.49	87.12	81.219	80.059	45.144931	54.714374	70.118546	46.704135	36.72152	44.330785	6	TRUE	82.7993333333333	86.439	3.63966666666666	0.232387527939838	1	0.633787183907588	901	2429	Proximal	NS	NS
ENSG00000078018.24_2_D	ENST00000199940	ENSG00000078018.24	MAP2	chr2	209730181	209734118	+	209730397	209734118	3721	2	100	100	100	100	100	100	259.407325	421.352251	480.35133	242.449782	332.344639	473.357864	6	TRUE	100	100	0	1	1	0	3721	3721	Intermediate	NS	NS
ENSG00000088356.8_2_S	ENST00000202017	ENSG00000088356.8	PDRG1	chr20	31944341	31945889	-	31944341	31945806	1465	2	100	100	100	100	100	100	0.988319	0.288261	0.70113	1.284404	0.761809	1.36024	2	TRUE	100	100	0	1	1	0	852	1465	Distal	NS	NS
ENSG00000088356.8_1_S	ENST00000202017,ENST00000902325	ENSG00000088356.8	PDRG1	chr20	31944954	31946021	-	31944954	31945806	852	2	100	100	100	100	100	100	52.385239	33.849403	41.194996	50.115387	38.014409	31.437477	6	TRUE	100	100	0	1	1	0	852	1465	Proximal	NS	NS
ENSG00000088367.25_1_P	ENST00000202028	ENSG00000088367.25	EPB41L1	chr20	36229331	36230341	+	36229340	36230341	1001	2	17.694	10.115	21.709	33.919	0	20.02	3.084769	4.13539	11.371538	9.624782	0	9.558271	5	TRUE	17.9796666666667	16.506	-1.47366666666667	0.898202821310271	1	0.0466255851254995	1001	3459	Proximal	NS	NS
ENSG00000088367.25_2_D	ENST00000202028	ENSG00000088367.25	EPB41L1	chr20	36229331	36232799	+	36229340	36232799	3459	2	82.306	89.885	78.291	66.081	100	79.98	14.348765	36.749825	41.011104	18.751118	49.632466	38.184608	6	TRUE	82.0203333333333	83.494	1.47366666666666	0.898202821310271	1	0.0466255851254993	1001	3459	Distal	NS	NS
ENSG00000249115.11_1_P	ENST00000203166	ENSG00000249115.11	HAUS5	chr19	35622875	35623609	+	35622993	35623609	616	2	77.944	64.176	73.83	80.558	85.405	81.098	5.281131	3.443838	4.037672	7.414837	5.211703	3.685429	6	TRUE	82.3536666666667	71.9833333333333	-10.3703333333333	0.112780970916211	1	0.947764170948784	616	2356	Proximal	NS	NS
ENSG00000249115.11_2_D	ENST00000203166	ENSG00000249115.11	HAUS5	chr19	35622875	35625349	+	35622993	35625349	2356	2	22.056	35.824	26.17	19.442	14.595	18.902	1.494454	1.92242	1.431229	1.78949	0.890653	0.859	4	TRUE	17.6463333333333	28.0166666666667	10.3703333333333	0.112780970916211	1	0.947764170948784	616	2356	Distal	NS	NS
ENSG00000090470.16_1_D	ENST00000204549	ENSG00000090470.16	PDCD7	chr15	65117378	65118840	-	65117378	65118716	1338	2	70.856	68.469	46.714	25.006	57.57	68.537	15.632633	18.308549	11.604654	6.543149	11.85735	15.330978	6	TRUE	50.371	62.013	11.642	0.494737799333707	1	0.305624907070795	1228	1338	Distal	NS	NS
ENSG00000090470.16_2_P	ENST00000204549	ENSG00000090470.16	PDCD7	chr15	65117488	65118840	-	65117488	65118716	1228	2	29.144	31.531	53.286	74.994	42.43	31.463	6.429789	8.431359	13.237412	19.623025	8.739126	7.038021	6	TRUE	49.629	37.987	-11.642	0.494737799333707	1	0.305624907070795	1228	1338	Proximal	NS	NS
ENSG00000090581.13_1_S	ENST00000204679	ENSG00000090581.13	GNPTG	chr16	1362996	1364113	+	1363091	1364113	1022	2	100	100	100	100	100	100	0.848931	0.838193	0.551914	1.09677	0.872961	1.250831	2	TRUE	100	100	0	1	1	0	260	1022	Distal	NS	NS
ENSG00000090615.18_1_D	ENST00000204726	ENSG00000090615.18	GOLGA3	chr12	132768901	132773294	-	132768901	132773104	4203	6	100	58.573	46.16	61.076	52.445	43.447	12.008264	14.343708	14.610137	20.669089	19.048344	13.240081	6	TRUE	52.3226666666667	68.2443333333333	15.9216666666667	0.435003547617592	1	0.361507201196026	145	4203	Distal	NS	NS
ENSG00000090615.18_5_D	ENST00000204726	ENSG00000090615.18	GOLGA3	chr12	132772650	132773294	-	132772650	132773104	454	6	0	0	21.585	9.756	0	18.182	0	0	6.832021	3.301661	0	5.540667	3	TRUE	9.31266666666667	7.195	-2.11766666666667	0.824812748807657	1	0.0836446349529266	145	4203	Intermediate	NS	NS
ENSG00000090615.18_6_P	ENST00000204726	ENSG00000090615.18	GOLGA3	chr12	132772959	132773294	-	132772959	132773104	145	6	0	41.427	32.255	29.168	47.555	33.236	0	10.145044	10.209049	9.870713	17.272477	10.128212	5	TRUE	36.653	24.5606666666667	-12.0923333333333	0.448856104718036	1	0.347892863769324	145	4203	Proximal	NS	NS
ENSG00000090863.14_1_D	ENST00000205061,ENST00000422840	ENSG00000090863.14	GLG1	chr16	74447426	74453334	-	74447426	74452055	4629	2	43.476	53.732	68.935	34.202	49.868	44.335	5.831332	9.611528	11.793467	7.537389	11.135376	10.700524	6	TRUE	42.8016666666667	55.381	12.5793333333333	0.235156179636401	1	0.628643604003909	98	4629	Distal	NS	NS
ENSG00000090863.14_2_P	ENST00000205061,ENST00000422840	ENSG00000090863.14	GLG1	chr16	74451957	74453334	-	74451957	74452055	98	2	56.524	46.268	31.065	65.798	50.132	55.665	7.581481	8.276244	5.314732	14.500443	11.194313	13.435259	6	TRUE	57.1983333333333	44.619	-12.5793333333333	0.235156179636401	1	0.628643604003909	98	4629	Proximal	NS	NS
ENSG00000091140.17_4_D	ENST00000205402	ENSG00000091140.17	DLD	chr7	107919193	107921203	+	107919259	107921203	1944	4	5.948	7.612	6.149	7.948	9.369	8.656	8.851594	10.576685	9.518537	14.946033	15.060461	16.427499	6	TRUE	8.65766666666667	6.56966666666667	-2.088	0.0377859215176128	1	1.42266998180576	603	1944	Distal	NS	NS
ENSG00000091140.17_1_P	ENST00000205402,ENST00001126885	ENSG00000091140.17	DLD	chr7	107919193	107919974	+	107919371	107919974	603	4	94.052	88.701	87.349	88.508	85.529	88.159	139.974696	123.245568	135.21734	166.444441	137.485337	167.30736	6	TRUE	87.3986666666667	90.034	2.63533333333334	0.331614324193988	1	0.479366718218123	603	1944	Proximal	NS	NS
ENSG00000091140.17_2_D	ENST00000205402,ENST00001126885	ENSG00000091140.17	DLD	chr7	107919193	107920178	+	107919371	107920178	807	4	0	3.687	6.502	3.544	5.102	3.185	0	5.12296	10.065803	6.66474	8.202043	6.045001	5	TRUE	3.94366666666667	3.39633333333333	-0.547333333333333	0.803631570630253	1	0.0949430103493874	603	1944	Intermediate	NS	NS
ENSG00000091947.12_1_D	ENST00000206380,ENST00001095804,ENST00001139862	ENSG00000091947.12	TMEM101	chr17	44011187	44012236	-	44011187	44011927	740	2	73.716	63.309	64.785	63.504	55.182	77.074	32.017006	18.742598	18.52512	23.71118	13.397027	13.743313	6	TRUE	65.2533333333333	67.27	2.01666666666667	0.796685089378609	1	0.0987133109393527	146	740	Distal	NS	NS
ENSG00000091947.12_2_P	ENST00000206380,ENST00001095804,ENST00001139862	ENSG00000091947.12	TMEM101	chr17	44011781	44012236	-	44011781	44011927	146	2	26.284	36.691	35.215	36.496	44.818	22.926	11.416062	10.862255	10.069429	13.627034	10.880818	4.087979	6	TRUE	34.7466666666667	32.73	-2.01666666666667	0.796685089378609	1	0.0987133109393527	146	740	Proximal	NS	NS
ENSG00000091986.18_4_P	ENST00000206423	ENSG00000091986.18	CCDC80	chr3	112605264	112605763	-	112605264	112605416	152	4	86.252	97.075	0	93.782	100	96.689	6.670233	2.814732	0	17.177225	1.199478	2.823967	5	TRUE	96.8236666666667	61.109	-35.7146666666667	0.364841647518673	1	0.437895591793313	152	152	Intermediate	NS	NS
ENSG00000094804.14_1_P	ENST00000209728	ENSG00000094804.14	CDC6	chr17	40301911	40302236	+	40302001	40302236	235	3	55.412	0	65.611	35.412	0	77.035	8.175216	0	7.254644	5.029679	0	4.983717	4	TRUE	37.4823333333333	40.341	2.85866666666667	0.929136723073314	1	0.0319203745883672	235	918	Proximal	NS	NS
ENSG00000094804.14_2_D	ENST00000209728	ENSG00000094804.14	CDC6	chr17	40301911	40302919	+	40302001	40302919	918	3	38.167	91.483	26.547	59.512	93.011	19.945	5.630941	3.732502	2.935338	8.452769	5.503761	1.290316	6	TRUE	57.4893333333333	52.0656666666667	-5.42366666666666	0.861144661329922	1	0.0649238864788855	235	918	Distal	NS	NS
ENSG00000094916.18_2_D	ENST00000209875,ENST00000996164,ENST00001140095	ENSG00000094916.18	CBX5	chr12	54230939	54241905	-	54230939	54241754	10815	4	100	100	100	95.114	100	90.15	40.223235	56.315981	91.655924	59.865539	69.703575	93.22362	6	TRUE	95.088	100	4.91199999999999	0.226226370348496	1	0.645456772402055	136	10815	Distal	NS	NS
