APA_ID	Transcript	Gene	Gene_Name	Chr	LastExon.Start	LastExon.End	Strand	UTR3.Start	UTR3.End	Length	Num_Events	MATR3_KO1_Rep1.PAU	MATR3_KO1_Rep2.PAU	MATR3_KO5_Rep1.PAU	WT1_Rep1.PAU	WT1_Rep2.PAU	WT1_Rep3.PAU	WT7_Rep1.PAU	WT7_Rep2.PAU	MATR3_KO1_Rep1.TPM	MATR3_KO1_Rep2.TPM	MATR3_KO5_Rep1.TPM	WT1_Rep1.TPM	WT1_Rep2.TPM	WT1_Rep3.TPM	WT7_Rep1.TPM	WT7_Rep2.TPM	TPM_pass_n	Expression_Pass	WT_mean_PAU	MATR3_KO_mean_PAU	DeltaPAU	P_value	FDR	minus_log10_P	Min_Length	Max_Length	APA_Site	Mechanism	Four_Category
ENSG00000021776.13_3_P	ENST00000156471	ENSG00000021776.13	AQR	chr15	34856499	34857106	-	34856499	34856791	292	3	84.595	67.248	81.682	82.746	73.404	84.89	85.371	76.79	37.3049	37.595524	39.541362	43.282981	39.182391	47.632682	44.16071	40.180241	8	TRUE	80.6402	77.8416666666667	-2.79853333333332	0.667837642132794	1	0.175329105931788	292	5010	Proximal	NS	NS
ENSG00000071282.14_1_P	ENST00000157600	ENSG00000071282.14	LMCD1	chr3	8567439	8568120	+	8567598	8568120	522	2	95.319	95.368	95.505	98.469	100	98.724	94.148	95.799	1.577739	1.983136	3.25788	3.763759	3.902299	2.215301	2.361541	2.938558	8	TRUE	97.428	95.3973333333333	-2.03066666666666	0.129897495642553	0.939309713710705	0.886399221822311	522	522	Intermediate	NS	NS
ENSG00000072849.13_1_D	ENST00000158771,ENST00000984608,ENST00001140526	ENSG00000072849.13	DERL2	chr17	5471253	5474789	-	5471253	5474683	3430	2	14.493	18.571	14.506	19.671	21.008	17.128	15.167	14.5	6.608367	7.220166	8.235692	8.985532	7.507543	7.453817	7.399693	6.96658	8	TRUE	17.4948	15.8566666666667	-1.63813333333333	0.416057351942923	0.958982962316213	0.380846799383961	394	3430	Distal	NS	NS
ENSG00000050820.19_1_D	ENST00000162330	ENSG00000050820.19	BCAR1	chr16	75228186	75230023	-	75228186	75229510	1324	3	8.601	7.003	6.639	7.304	6.141	6.119	4.791	3.086	2.180205	1.682004	1.808982	1.825369	1.444641	1.482807	1.158676	0.933262	7	TRUE	5.4882	7.41433333333333	1.92613333333333	0.0874253258515571	0.876490344642799	1.05836274031389	481	1324	Distal	NS	NS
ENSG00000066455.15_2_D	ENST00000163416	ENSG00000066455.15	GOLGA5	chr14	92839365	92839963	+	92839446	92839963	517	2	11.938	35.532	6.281	0	100	4.423	12.53	100	3.650658	10.347004	1.821394	0	20.570313	1.370515	4.661865	29.490846	7	TRUE	43.3906	17.917	-25.4736	0.352135396707591	0.958982962316213	0.453290317383294	382	517	Distal	NS	NS
ENSG00000066455.15_1_P	ENST00000163416,ENST00001068331,ENST00001132856	ENSG00000066455.15	GOLGA5	chr14	92839365	92839828	+	92839446	92839828	382	2	88.062	64.468	93.719	100	0	95.577	87.47	0	26.929859	18.773104	27.176001	34.926338	0	29.615019	32.543283	0	6	TRUE	56.6094	82.083	25.4736	0.352135396707591	0.958982962316213	0.453290317383294	382	517	Proximal	NS	NS
ENSG00000070404.12_1_P	ENST00000166139	ENSG00000070404.12	FSTL3	chr19	681649	682050	+	681708	682050	342	2	0	0	0	0	35.357	0	21.941	0	0	0	0	0	4.309632	0	2.162991	0	2	TRUE	11.4596	0	-11.4596	0.193058117427773	0.939309713710705	0.714311933071407	342	1691	Proximal	NS	NS
ENSG00000070404.12_2_D	ENST00000166139	ENSG00000070404.12	FSTL3	chr19	681649	683399	+	681708	683399	1691	2	100	100	100	100	64.643	100	78.059	100	12.325487	11.833287	11.960972	8.876607	7.879299	8.420273	7.695407	8.147486	8	TRUE	88.5404	100	11.4596	0.193058117427774	0.939309713710705	0.714311933071407	342	1691	Distal	NS	NS
ENSG00000071539.16_1_P	ENST00000166345	ENSG00000071539.16	TRIP13	chr5	917007	917657	+	917103	917657	554	5	20.15	16.905	0	0	31.897	23.916	21.682	0	20.634167	17.0439	0	0	32.024722	25.027738	21.678268	0	5	TRUE	15.499	12.3516666666667	-3.14733333333333	0.74099586639945	1	0.130184214699372	554	1017	Proximal	NS	NS
ENSG00000071539.16_2_D	ENST00000166345	ENSG00000071539.16	TRIP13	chr5	917007	917911	+	917103	917911	808	5	0	0	42.918	0	0	20.413	0	50.422	0	0	40.58367	0	0	21.361988	0	50.828385	3	TRUE	14.167	14.306	0.138999999999999	0.994012934106715	1	0.00260796452157119	554	1017	Intermediate	NS	NS
ENSG00000071539.16_3_D	ENST00000166345	ENSG00000071539.16	TRIP13	chr5	917007	917962	+	917103	917962	859	5	79.85	79.3	54.544	87.089	66.106	54.1	67.537	41.37	81.770789	79.950186	51.576382	100.506836	66.371042	56.614413	67.525737	41.703975	8	TRUE	63.2404	71.2313333333333	7.99093333333332	0.510859616850708	0.99182471854351	0.291698426681746	554	1017	Intermediate	NS	NS
ENSG00000071539.16_4_D	ENST00000166345	ENSG00000071539.16	TRIP13	chr5	917007	918049	+	917103	918049	946	5	0	0	2.538	0	1.998	1.57	10.781	0	0	0	2.399853	0	2.005645	1.643405	10.779539	0	4	TRUE	2.8698	0.846	-2.0238	0.396006772979943	0.958982962316213	0.40229738618898	554	1017	Intermediate	NS	NS
ENSG00000071539.16_5_D	ENST00000166345	ENSG00000071539.16	TRIP13	chr5	917007	918120	+	917103	918120	1017	5	0	3.795	0	12.911	0	0	0	8.208	0	3.825656	0	14.899976	0	0	0	8.274504	3	TRUE	4.2238	1.265	-2.9588	0.361984429575414	0.958982962316213	0.441310109839515	554	1017	Distal	NS	NS
ENSG00000072682.22_1_D	ENST00000166534,ENST00001041882,ENST00001041883,ENST00001041890,ENST00001041894	ENSG00000072682.22	P4HA2	chr5	132191837	132193080	-	132191837	132193009	1172	3	21.275	26.466	7.574	24.134	8.444	15.12	17.102	12.955	6.975864	6.786596	2.75833	4.256013	2.570022	3.861046	3.660097	2.979484	8	TRUE	15.551	18.4383333333333	2.88733333333333	0.674484345824964	1	0.17102812545943	400	1172	Distal	NS	NS
ENSG00000072682.22_3_P	ENST00000166534,ENST00001041882,ENST00001041883,ENST00001041890,ENST00001041894	ENSG00000072682.22	P4HA2	chr5	132192609	132193080	-	132192609	132193009	400	3	78.725	73.534	72.214	75.866	91.556	84.88	82.898	87.045	25.813728	18.856348	26.297828	13.379035	27.865742	21.67451	17.742075	20.018991	8	TRUE	84.449	74.8243333333333	-9.62466666666667	0.0257206791691566	0.697878261667283	1.5897175678037	400	1172	Proximal	NS	NS
ENSG00000075388.5_1_D	ENST00000168712	ENSG00000075388.5	FGF4	chr11	69771015	69773485	-	69771015	69773308	2293	2	100	100	100	100	100	100	100	100	0.356176	0.539668	0.182242	1.315359	0.578267	1.149511	0.978735	0.938173	2	TRUE	100	100	0	1	1	0	2293	2293	Intermediate	NS	NS
ENSG00000075336.14_1_P	ENST00000169551,ENST00001095963,ENST00001120831,ENST00001120832,ENST00001132428,ENST00001095962,ENST00001095964	ENSG00000075336.14	TIMM21	chr18	74158375	74158786	+	74158595	74158786	191	3	0	88.471	77.751	90.463	82.225	89.803	88.441	97.532	0	41.83181	49.719141	63.465965	39.576245	51.939536	57.8267	57.353664	7	TRUE	89.6928	55.4073333333333	-34.2854666666667	0.343588365505824	0.958982962316213	0.463961550551411	191	482	Proximal	NS	NS
ENSG00000075336.14_2_D	ENST00000169551,ENST00001095963,ENST00001120831,ENST00001132428,ENST00001095962	ENSG00000075336.14	TIMM21	chr18	74158375	74158864	+	74158480	74158864	384	3	90.928	0	18.009	0	0	0	0	0	36.712109	0	11.515935	0	0	0	0	0	2	TRUE	0	36.3123333333333	36.3123333333333	0.321481088817916	0.958982962316213	0.492844569438319	191	482	Intermediate	NS	NS
ENSG00000075336.14_3_D	ENST00000169551,ENST00001120831,ENST00001132428,ENST00001095962	ENSG00000075336.14	TIMM21	chr18	74158375	74158962	+	74158480	74158962	482	3	9.072	11.529	4.24	9.537	17.775	10.197	11.559	2.468	3.663033	5.451008	2.711141	6.690726	8.555226	5.897845	7.55765	1.451242	8	TRUE	10.3072	8.28033333333333	-2.02686666666667	0.556665893352337	1	0.254405386888928	191	482	Distal	NS	NS
ENSG00000079313.17_1_D	ENST00000170168	ENSG00000079313.17	REXO1	chr19	1815247	1816154	-	1815247	1816065	818	2	35.224	31.211	44.475	36.738	33.948	32.873	57.555	53.175	28.052098	36.148978	30.500552	28.402843	29.905262	30.715174	28.746865	34.482702	8	TRUE	42.8578	36.97	-5.8878	0.400727207987298	0.958982962316213	0.397151169477467	96	818	Distal	NS	NS
ENSG00000079313.17_2_P	ENST00000170168	ENSG00000079313.17	REXO1	chr19	1815969	1816154	-	1815969	1816065	96	2	64.776	68.789	55.525	63.262	66.052	67.127	42.445	46.825	51.587297	79.673702	38.079298	48.909061	58.184911	62.721239	21.199739	30.364946	8	TRUE	57.1422	63.03	5.8878	0.400727207987298	0.958982962316213	0.397151169477467	96	818	Proximal	NS	NS
ENSG00000072210.21_1_P	ENST00000176643,ENST00000630662,ENST00000877753,ENST00001009990,ENST00001142856,ENST00000571163,ENST00000948947,ENST00001125352	ENSG00000072210.21	ALDH3A2	chr17	19675557	19675747	+	19675625	19675747	122	3	48.906	66.711	67.33	51.822	68.267	66.276	59.091	64.296	47.515495	83.727536	105.978118	55.318293	84.326762	82.105557	57.717696	71.373497	8	TRUE	61.9504	60.9823333333333	-0.968066666666672	0.894711902593566	1	0.0483167850817335	122	2017	Proximal	NS	NS
ENSG00000072210.21_2_D	ENST00000176643,ENST00000948947,ENST00001125352	ENSG00000072210.21	ALDH3A2	chr17	19675557	19677596	+	19675579	19677596	2017	3	19.575	15.062	16.696	31.459	18.466	11.64	19.354	12.388	19.018262	18.903565	26.279091	33.582011	22.810644	14.420535	18.904226	13.751525	8	TRUE	18.6614	17.111	-1.5504	0.699690002754159	1	0.155094331289689	122	2017	Distal	NS	NS
ENSG00000072210.21_3_D	ENST00000176643,ENST00001009990,ENST00001142856,ENST00000673136,ENST00000948947,ENST00001125352	ENSG00000072210.21	ALDH3A2	chr17	19675557	19677412	+	19675625	19677412	1787	3	31.519	18.227	15.974	16.719	13.267	22.084	21.555	23.316	30.623282	22.876332	25.143937	17.847071	16.388115	27.358047	21.053868	25.882065	8	TRUE	19.3882	21.9066666666667	2.51846666666667	0.666058870770871	1	0.176487383260632	122	2017	Intermediate	NS	NS
ENSG00000072786.15_1_D	ENST00000176763	ENSG00000072786.15	STK10	chr5	172042073	172045022	-	172042073	172044881	2808	2	8.525	11.913	10.123	10.334	13.429	8.98	9.678	14.793	1.143941	1.281684	1.16158	1.422097	1.48156	1.181759	1.106839	1.449901	8	TRUE	11.4428	10.187	-1.2558	0.434486177390729	0.964376185710897	0.362024035506272	1264	2808	Distal	NS	NS
ENSG00000072786.15_2_P	ENST00000176763	ENSG00000072786.15	STK10	chr5	172043617	172045022	-	172043617	172044881	1264	2	91.475	88.087	89.877	89.666	86.571	91.02	90.322	85.207	12.27492	9.477467	10.312844	12.339094	9.550871	11.978293	10.329757	8.351271	8	TRUE	88.5572	89.813	1.25580000000001	0.434486177390726	0.964376185710897	0.362024035506275	1264	2808	Proximal	NS	NS
ENSG00000073331.20_1_P	ENST00000177648	ENSG00000073331.20	ALPK1	chr4	112441202	112441673	+	112441210	112441673	463	2	0	0	100	100	0	69.411	100	0	0	0	2.226099	6.083953	0	3.140391	3.746897	0	4	TRUE	53.8822	33.3333333333333	-20.5488666666667	0.638041866204979	1	0.19515082337091	463	602	Proximal	NS	NS
ENSG00000073331.20_2_D	ENST00000177648	ENSG00000073331.20	ALPK1	chr4	112441202	112441812	+	112441210	112441812	602	2	100	100	0	0	100	30.589	0	100	3.842041	2.434643	0	0	3.643606	1.383982	0	3.406589	5	TRUE	46.1178	66.6666666666667	20.5488666666667	0.638041866204979	1	0.19515082337091	463	602	Distal	NS	NS
ENSG00000078237.9_1_P	ENST00000179259	ENSG00000078237.9	TIGAR	chr12	4352259	4353172	+	4352691	4353172	481	2	72.607	67.088	71.633	79.211	73.063	72.416	76.028	74.381	22.891049	21.594429	29.331667	36.210873	21.500089	25.741194	29.646397	23.515986	8	TRUE	75.0198	70.4426666666667	-4.57713333333334	0.0931111367854048	0.888831584344762	1.03099837105747	481	1902	Proximal	NS	NS
ENSG00000078237.9_2_D	ENST00000179259	ENSG00000078237.9	TIGAR	chr12	4352259	4354593	+	4352691	4354593	1902	2	27.393	32.912	28.367	20.789	26.937	27.584	23.972	25.619	8.636135	10.593709	11.615295	9.503511	7.926717	9.805271	9.347826	8.099768	8	TRUE	24.9802	29.5573333333333	4.57713333333333	0.0931111367854047	0.888831584344762	1.03099837105747	481	1902	Distal	NS	NS
ENSG00000065809.14_1_D	ENST00000181796	ENSG00000065809.14	FAM107B	chr10	14518556	14521306	-	14518556	14521189	2633	4	80.233	42.69	86.642	45.199	49.118	53.06	37.458	65.735	8.104088	7.166777	11.016933	12.976181	14.068697	15.18056	10.047992	13.935976	8	TRUE	50.114	69.855	19.741	0.283587173364075	0.957327689908997	0.547313416165907	392	2633	Distal	NS	NS
ENSG00000065809.14_2_D	ENST00000181796	ENSG00000065809.14	FAM107B	chr10	14519158	14521306	-	14519158	14521189	2031	4	0	0	0	0	0	17.223	24.975	0	0	0	0	0	0	4.927709	6.69936	0	2	TRUE	8.4396	0	-8.4396	0.187278328441113	0.939309713710705	0.727512475603831	392	2633	Intermediate	NS	NS
ENSG00000065809.14_3_D	ENST00000181796	ENSG00000065809.14	FAM107B	chr10	14519512	14521306	-	14519512	14521189	1677	4	0	0	13.358	54.801	11.309	0	0	0	0	0	1.698549	15.732649	3.239314	0	0	0	3	TRUE	13.222	4.45266666666667	-8.76933333333333	0.479497756862532	0.981208938050917	0.319213420160686	392	2633	Intermediate	NS	NS
ENSG00000065809.14_4_P	ENST00000181796	ENSG00000065809.14	FAM107B	chr10	14520797	14521306	-	14520797	14521189	392	4	19.767	57.31	0	0	39.573	29.717	37.568	34.265	1.996557	9.621091	0	0	11.33474	8.50216	10.077394	7.264115	6	TRUE	28.2246	25.6923333333333	-2.53226666666666	0.899419670004968	1	0.0460376187903092	392	2633	Proximal	NS	NS
ENSG00000065883.20_1_P	ENST00000181839	ENSG00000065883.20	CDK13	chr7	40094129	40095537	+	40094980	40095537	557	3	66.081	81.326	67.449	76.761	78.771	78.627	72.757	73.217	19.054429	24.959255	20.016061	24.510398	25.413115	28.421291	21.289849	24.026619	8	TRUE	76.0266	71.6186666666667	-4.40793333333333	0.463769179137916	0.974183810777587	0.333698116791385	557	2154	Proximal	NS	NS
ENSG00000065883.20_3_D	ENST00000181839	ENSG00000065883.20	CDK13	chr7	40094129	40097134	+	40094980	40097134	2154	3	33.919	18.674	32.551	23.239	21.229	21.373	27.243	26.783	9.780561	5.731003	9.659654	7.420374	6.848847	7.725796	7.971696	8.788873	8	TRUE	23.9734	28.3813333333333	4.40793333333333	0.463769179137916	0.974183810777587	0.333698116791385	557	2154	Distal	NS	NS
ENSG00000064763.14_1_P	ENST00000182377	ENSG00000064763.14	FAR2	chr12	29333631	29334073	+	29333794	29334073	279	2	34.566	62.11	38.584	60.773	52.676	41.189	64.577	73.293	2.940527	7.749995	3.387456	13.720149	8.201232	6.528872	13.253845	19.902045	8	TRUE	58.5016	45.0866666666667	-13.4149333333333	0.264163690309721	0.952310198261302	0.578126877038756	279	1822	Proximal	NS	NS
ENSG00000065518.10_1_S	ENST00000184266,ENST00001092991,ENST00001092992	ENSG00000065518.10	NDUFB4	chr3	120602207	120602500	+	120602328	120602500	172	2	100	100	100	100	100	100	100	100	5.668141	6.420671	1.075485	1.066053	0.928642	5.644285	13.211833	4.549239	7	TRUE	100	100	0	1	1	0	23	172	Distal	NS	NS
ENSG00000075415.17_1_P	ENST00000188376	ENSG00000075415.17	SLC25A3	chr12	98601367	98601997	+	98601528	98601997	469	2	96.066	95.947	95.663	97.414	97.554	97.387	97.451	97.456	543.581815	468.878704	515.954949	612.1762	548.856728	562.622019	593.064739	553.563608	8	TRUE	97.4524	95.892	-1.5604	0.00401628342994451	0.458244060924982	2.39617564653099	469	4851	Proximal	NS	NS
ENSG00000075415.17_2_D	ENST00000188376	ENSG00000075415.17	SLC25A3	chr12	98601367	98606379	+	98601528	98606379	4851	2	3.934	4.053	4.337	2.586	2.446	2.613	2.549	2.544	22.259741	19.805919	23.389488	16.252787	13.759858	15.098028	15.512884	14.452699	8	TRUE	2.5476	4.108	1.5604	0.00401628342994436	0.458244060924982	2.39617564653101	469	4851	Distal	NS	NS
ENSG00000079156.19_1_P	ENST00000190611	ENSG00000079156.19	OSBPL6	chr2	178395450	178395622	+	178395559	178395622	63	5	84.909	42.899	47.568	71.364	60.903	46.579	63.112	60.078	37.519601	7.233476	8.212504	30.235332	26.23595	16.544584	26.165031	23.880362	8	TRUE	60.4072	58.4586666666667	-1.94853333333334	0.899417199563547	1	0.0460388116712148	63	3625	Proximal	NS	NS
ENSG00000079156.19_2_D	ENST00000190611	ENSG00000079156.19	OSBPL6	chr2	178395450	178396162	+	178395559	178396162	603	5	8.336	34.097	21.759	17.149	25.021	33.635	19.748	20.187	3.683716	5.749342	3.756736	7.265637	10.778739	11.94708	8.187272	8.024321	8	TRUE	23.148	21.3973333333333	-1.75066666666666	0.842427752553722	1	0.0744673343885629	63	3625	Intermediate	NS	NS
ENSG00000079156.19_3_D	ENST00000190611	ENSG00000079156.19	OSBPL6	chr2	178395450	178399184	+	178395559	178399184	3625	5	6.196	22.063	28.262	0	11.166	18.613	15.663	19.384	2.737992	3.720269	4.87943	0	4.810204	6.61116	6.493804	7.705025	7	TRUE	12.9652	18.8403333333333	5.87513333333333	0.485527360515361	0.982123372051624	0.313786291634381	63	3625	Distal	NS	NS
ENSG00000081087.17_1_D	ENST00000193322	ENSG00000081087.17	OSTM1	chr6	108041410	108044840	-	108041410	108044784	3374	3	0	0	18.023	0	0	0	19.834	0	0	0	10.438995	0	0	0	4.742204	0	2	TRUE	3.9668	6.00766666666667	2.04086666666667	0.791697683178889	1	0.101440625976161	1967	3374	Distal	NS	NS
ENSG00000081087.17_2_D	ENST00000193322	ENSG00000081087.17	OSTM1	chr6	108041474	108044840	-	108041474	108044784	3310	3	22.989	17.17	7.76	22.291	29.175	23.267	0	20.502	11.86944	8.736905	4.494552	6.669528	6.034245	5.279009	0	5.106993	7	TRUE	19.047	15.973	-3.074	0.661921176416698	1	0.179193724586667	1967	3374	Intermediate	NS	NS
ENSG00000081087.17_3_P	ENST00000193322	ENSG00000081087.17	OSTM1	chr6	108042817	108044840	-	108042817	108044784	1967	3	77.011	82.83	74.217	77.709	70.825	76.733	80.166	79.498	39.76244	42.14796	42.987077	23.250371	14.649036	17.410268	19.166961	19.80283	8	TRUE	76.9862	78.0193333333333	1.03313333333334	0.751494378912363	1	0.124074263535453	1967	3374	Proximal	NS	NS
ENSG00000072110.19_1_D	ENST00000193403,ENST00000904825	ENSG00000072110.19	ACTN1	chr14	68874319	68875146	-	68874319	68874858	539	2	87.601	83.57	65.725	85.242	72.505	69.065	92.684	79.752	62.612664	60.661176	46.153498	63.001561	50.769296	51.094733	65.982732	55.160196	8	TRUE	79.8496	78.9653333333333	-0.884266666666662	0.917410756125929	1	0.0374361723152709	183	539	Distal	NS	NS
ENSG00000072110.19_2_P	ENST00000193403,ENST00000904825	ENSG00000072110.19	ACTN1	chr14	68874675	68875146	-	68874675	68874858	183	2	12.399	16.43	34.275	14.758	27.495	30.935	7.316	20.248	8.862227	11.926012	24.068309	10.907688	19.252193	22.885796	5.20868	14.004711	8	TRUE	20.1504	21.0346666666667	0.884266666666665	0.917410756125929	1	0.037436172315271	183	539	Proximal	NS	NS
ENSG00000249437.10_1_D	ENST00000194097	ENSG00000249437.10	NAIP	chr5	70968648	70970468	-	70968648	70970103	1455	2	100	100	100	100	45.33	55.25	100	100	0.558333	0.513877	0.36662	2.105328	1.619452	1.381294	1.335665	0.99113	4	TRUE	80.116	100	19.884	0.180629542589303	0.939309713710705	0.74321121784174	398	1455	Distal	NS	NS
ENSG00000249437.10_2_P	ENST00000194097	ENSG00000249437.10	NAIP	chr5	70969705	70970468	-	70969705	70970103	398	2	0	0	0	0	54.67	44.75	0	0	0	0	0	0	1.953106	1.118776	0	0	2	TRUE	19.884	0	-19.884	0.180629542589303	0.939309713710705	0.74321121784174	398	1455	Proximal	NS	NS
ENSG00000112852.8_1_P	ENST00000194155	ENSG00000112852.8	PCDHB2	chr5	141094614	141097380	+	141097187	141097380	193	2	66.849	67.497	52.353	90.925	74.907	80.637	0	100	3.842904	3.431866	2.147966	5.538274	1.563179	1.942278	0	0.834212	6	TRUE	69.2938	62.233	-7.0608	0.720072424396962	1	0.142623820326904	193	1516	Proximal	NS	NS
ENSG00000112852.8_2_D	ENST00000194155	ENSG00000112852.8	PCDHB2	chr5	141094614	141098703	+	141097187	141098703	1516	2	33.151	32.503	47.647	9.075	25.093	19.363	100	0	1.90573	1.652588	1.95486	0.55278	0.523637	0.466383	0.436156	0	3	TRUE	30.7062	37.767	7.0608	0.720072424396961	1	0.142623820326904	193	1516	Distal	NS	NS
ENSG00000082458.14_1_P	ENST00000194900	ENSG00000082458.14	DLG3	chrX	70502162	70504367	+	70502269	70504367	2098	2	42.748	48.45	46.449	56.692	41.749	49.718	49.214	49.074	31.440626	35.637131	34.305749	39.329546	24.554255	34.56956	29.719117	28.18192	8	TRUE	49.2894	45.8823333333333	-3.40706666666667	0.283896640316312	0.957327689908997	0.546839746962415	2098	3221	Proximal	NS	NS
ENSG00000082458.14_2_D	ENST00000194900	ENSG00000082458.14	DLG3	chrX	70502162	70505490	+	70502269	70505490	3221	2	57.252	51.55	53.551	43.308	58.251	50.282	50.786	50.926	42.107534	37.916722	39.550891	30.044152	34.259888	34.961822	30.669016	29.245353	8	TRUE	50.7106	54.1176666666667	3.40706666666667	0.283896640316312	0.957327689908997	0.546839746962415	2098	3221	Distal	NS	NS
ENSG00000083720.15_1_D	ENST00000196371	ENSG00000083720.15	OXCT1	chr5	41730064	41731770	-	41730064	41731728	1664	2	63.762	53.088	57.646	87.712	65.599	76.515	61.997	48.22	41.534901	35.822376	44.434653	51.600855	43.305208	52.978281	46.206339	43.131804	8	TRUE	68.0086	58.1653333333333	-9.84326666666666	0.235030097577237	0.943790769523835	0.628876519112359	204	1664	Distal	NS	NS
ENSG00000083720.15_2_P	ENST00000196371	ENSG00000083720.15	OXCT1	chr5	41731524	41731770	-	41731524	41731728	204	2	36.238	46.912	42.354	12.288	34.401	23.485	38.003	51.78	23.605161	31.654618	32.647477	7.229126	22.710116	16.26118	28.323789	46.316928	8	TRUE	31.9914	41.8346666666667	9.84326666666666	0.235030097577237	0.943790769523835	0.628876519112359	204	1664	Proximal	NS	NS
ENSG00000083812.15_1_P	ENST00000196482,ENST00001021783,ENST00001141305	ENSG00000083812.15	ZNF324	chr19	58470730	58473578	+	58472154	58473578	1424	2	69.242	59.205	63.046	43.941	41.734	55.636	57.174	62.501	9.592005	7.451904	8.298147	5.05307	4.855712	9.345066	7.995844	9.095782	8	TRUE	52.1972	63.831	11.6338	0.0573289562624809	0.856697137067244	1.24162596496824	1424	3282	Proximal	NS	NS
ENSG00000083812.15_2_D	ENST00000196482,ENST00001021783,ENST00001141305	ENSG00000083812.15	ZNF324	chr19	58470730	58475436	+	58472154	58475436	3282	2	30.758	40.795	36.954	56.059	58.266	44.364	42.826	37.499	4.260799	5.134617	4.863859	6.44657	6.779289	7.451711	5.989243	5.457182	8	TRUE	47.8028	36.169	-11.6338	0.0573289562624809	0.856697137067244	1.24162596496824	1424	3282	Distal	NS	NS
ENSG00000083817.11_1_P	ENST00000196489,ENST00000993757,ENST00001142523,ENST00001023655	ENSG00000083817.11	ZNF416	chr19	57571565	57573718	-	57571565	57572118	553	2	67.843	77.543	100	100	100	100	58.292	100	5.674276	5.991608	6.984827	10.027887	6.445188	7.929199	5.917242	9.026842	8	TRUE	91.6584	81.7953333333333	-9.86306666666667	0.472390206303704	0.979336446565223	0.325699114852658	553	1130	Proximal	NS	NS
ENSG00000086189.13_1_D	ENST00000199320	ENSG00000086189.13	DIMT1	chr5	62387253	62389052	-	62387253	62389009	1756	4	6.628	4.589	0	1.653	5.786	3.74	2.922	7.636	1.996684	1.609374	0	0.957578	2.661989	1.838469	1.18667	3.08531	6	TRUE	4.3474	3.739	-0.6084	0.801537731716981	1	0.0960760287798589	483	1756	Distal	NS	NS
ENSG00000086189.13_2_D	ENST00000199320	ENSG00000086189.13	DIMT1	chr5	62387952	62389052	-	62387952	62389009	1057	4	0	7.462	17.616	7.549	0	6.139	3.995	0	0	2.616657	4.660044	4.37211	0	3.017929	1.622677	0	5	TRUE	3.5366	8.35933333333333	4.82273333333333	0.44815083049876	0.96666755884945	0.348575794419584	483	1756	Intermediate	NS	NS
ENSG00000086189.13_3_D	ENST00000199320	ENSG00000086189.13	DIMT1	chr5	62388526	62389052	-	62388526	62389009	483	4	93.372	87.949	82.384	90.798	94.214	90.122	93.083	92.364	28.128826	30.841772	21.793722	52.587566	43.342371	44.305817	37.803858	37.32086	8	TRUE	92.1162	87.9016666666667	-4.21453333333334	0.313890498551817	0.958982962316213	0.503221830171155	483	1756	Proximal	NS	NS
