APA_ID	Transcript	Gene	Gene_Name	Chr	LastExon.Start	LastExon.End	Strand	UTR3.Start	UTR3.End	Length	Num_Events	A4_1.PAU	A4_2.PAU	A4_3.PAU	A4_4.PAU	A5_1.PAU	A5_2.PAU	A5_3.PAU	A5_4.PAU	WT_1.PAU	WT_2.PAU	WT_3.PAU	WT_4.PAU	A4_1.TPM	A4_2.TPM	A4_3.TPM	A4_4.TPM	A5_1.TPM	A5_2.TPM	A5_3.TPM	A5_4.TPM	WT_1.TPM	WT_2.TPM	WT_3.TPM	WT_4.TPM	TPM_pass_n	Expression_Pass	WT_mean_PAU	FUS_KO_mean_PAU	DeltaPAU	P_value	FDR	minus_log10_P	Min_Length	Max_Length	APA_Site	Mechanism	Four_Category
ENSG00000052723.14_2_D	ENST00000060969	ENSG00000052723.14	SIKE1	chr1	114771829	114774372	-	114771829	114774270	2441	3	10.775	5.874	0	11.375	8.855	0	0	3.262	5.841	10.126	5.919	6.604	16.932157	7.834163	0	12.095858	11.552006	0	0	4.328192	5.411948	9.774633	5.219237	6.32084	9	TRUE	7.1225	5.017625	-2.104875	0.319025551388405	0.700625713132174	0.496174532044405	1496	4792	Intermediate	NS	NS
ENSG00000052723.14_3_P	ENST00000060969	ENSG00000052723.14	SIKE1	chr1	114772774	114774372	-	114772774	114774270	1496	3	22.582	28.67	24.928	19.617	29.885	27.895	32.938	32.904	32.262	26.778	29.646	32.686	35.48759	38.239791	28.979124	20.860754	38.988255	31.296628	38.645438	43.657282	29.892576	25.848473	26.140545	31.28561	12	TRUE	30.343	27.427375	-2.915625	0.209706603909639	0.577863887136871	0.678387892871061	1496	4792	Proximal	NS	NS
ENSG00000054967.15_2_D	ENST00000064780	ENSG00000054967.15	RELT	chr11	73395443	73397003	+	73395491	73397003	1512	3	17.367	14.161	0	33.608	35.361	30.086	36.845	30.083	26.094	25.671	8.336	16.845	1.17432	0.810317	0	2.491848	2.341933	3.340795	2.604789	1.866558	2.716894	2.719898	0.676199	2.426295	9	TRUE	19.2365	24.688875	5.452375	0.403749243180732	0.763783778270363	0.393888278735738	1149	1983	Intermediate	NS	NS
ENSG00000054967.15_3_D	ENST00000064780	ENSG00000054967.15	RELT	chr11	73395443	73397474	+	73395491	73397474	1983	3	19.043	44.827	33.637	24.445	22.377	13.566	20.472	22.304	16.6	22.774	20.1	23.339	1.287651	2.565106	2.139171	1.812484	1.482049	1.506418	1.447297	1.383902	1.72842	2.41302	1.630433	3.361679	12	TRUE	20.70325	25.083875	4.380625	0.27605881575943	0.65855483200761	0.558998379389479	1149	1983	Distal	NS	NS
ENSG00000054967.15_1_P	ENST00000064780,ENST00000857846	ENSG00000054967.15	RELT	chr11	73395443	73396640	+	73395491	73396640	1149	3	63.59	41.012	66.363	41.947	42.262	56.347	42.682	47.613	57.305	51.555	71.564	59.816	4.299745	2.34681	4.220414	3.110153	2.798992	6.256865	3.017443	2.954292	5.96655	5.462488	5.805137	8.615879	12	TRUE	60.06	50.227	-9.833	0.119120209671	0.448360355750831	0.924014550826077	1149	1983	Proximal	NS	NS
ENSG00000057294.20_1_D	ENST00000070846,ENST00000700559,ENST00000995885	ENSG00000057294.20	PKP2	chr12	32790744	32792492	-	32790744	32792278	1534	2	100	84.246	100	100	100	100	100	100	100	100	100	100	8.826976	11.152139	10.927192	12.49853	4.934776	4.0605	5.016843	4.651232	5.886041	5.490388	4.683724	4.58307	12	TRUE	100	98.03075	-1.96925	0.350616662820207	0.724781649859607	0.455167448199698	1534	1534	Intermediate	NS	NS
ENSG00000088256.10_1_P	ENST00000078429	ENSG00000088256.10	GNA11	chr19	3120988	3121472	+	3121179	3121472	293	2	69.988	66.46	57.388	59.78	60.749	50.772	59.016	58.23	58.628	48.3	57.808	52.106	44.712659	39.839476	28.32506	39.918967	30.522076	30.103775	29.06924	21.486726	34.452839	26.121862	23.845129	34.372046	12	TRUE	54.2105	60.297875	6.087375	0.0974740918298603	0.409262146115798	1.01111080246075	293	2825	Proximal	NS	NS
ENSG00000088256.10_2_D	ENST00000078429	ENSG00000088256.10	GNA11	chr19	3120988	3124004	+	3121179	3124004	2825	2	30.012	33.54	42.612	40.22	39.251	49.228	40.984	41.77	41.372	51.7	42.192	47.894	19.173663	20.105358	21.03196	26.857558	19.720776	29.188054	20.186889	15.413248	24.312313	27.96099	17.403634	31.593944	12	TRUE	45.7895	39.702125	-6.087375	0.0974740918298603	0.409262146115798	1.01111080246075	293	2825	Distal	NS	NS
ENSG00000063180.11_1_D	ENST00000084798,ENST00000994960,ENST00001143204	ENSG00000063180.11	CA11	chr19	48637941	48638144	-	48637941	48638036	95	2	6.596	3.364	10.428	16.226	4.504	4.718	1.898	6.558	12.528	3.506	16.147	7.684	0.976297	0.836034	3.017325	4.265158	0.887914	1.154273	0.460663	1.507055	1.403747	0.495413	2.273651	0.471871	6	TRUE	9.96625	6.7865	-3.17975	0.365447412771382	0.73908203398997	0.437175108408794	22	95	Distal	NS	NS
ENSG00000063180.11_2_P	ENST00000084798,ENST00000994960,ENST00001143204	ENSG00000063180.11	CA11	chr19	48638014	48638144	-	48638014	48638036	22	2	93.404	96.636	89.572	83.774	95.496	95.282	98.102	93.442	87.472	96.494	83.853	92.316	13.824828	24.019123	25.918496	22.020433	18.826099	23.313564	23.812821	21.473081	9.800989	13.634159	11.807694	5.668939	12	TRUE	90.03375	93.2135	3.17975	0.365447412771382	0.73908203398997	0.437175108408793	22	95	Proximal	NS	NS
ENSG00000063245.17_2_D	ENST00000085079,ENST00001127923	ENSG00000063245.17	EPN1	chr19	55695147	55709089	+	55695356	55709089	13733	3	3.258	0	0	2.605	2.086	2.167	1.093	0	0	1.935	0.971	1.981	0.727723	0	0	1.027159	0.702134	1.006201	0.354397	0	0	0.779131	0.272727	0.83114	2	TRUE	1.22175	1.401125	0.179375	0.7918832545051	1	0.101338840710344	419	14177	Intermediate	NS	NS
ENSG00000063245.17_3_D	ENST00000085079,ENST00001127923	ENSG00000063245.17	EPN1	chr19	55695147	55709533	+	55695356	55709533	14177	3	2.947	6.737	4.337	1.784	0.284	0.215	1.689	0.873	1.643	1.232	0	1.069	0.658198	1.795329	1.13298	0.703414	0.095567	0.10004	0.547768	0.239442	0.659207	0.496229	0	0.448734	2	TRUE	0.986	2.35825	1.37225	0.147655586707069	0.503717375065925	0.83075011639175	419	14177	Distal	NS	NS
ENSG00000063245.17_1_P	ENST00000085079,ENST00001127923,ENST00000953604	ENSG00000063245.17	EPN1	chr19	55695147	55695775	+	55695356	55695775	419	3	93.794	93.263	95.663	95.612	97.63	97.617	97.219	99.127	98.357	96.833	99.029	96.95	20.947275	24.85271	24.991077	37.705317	32.860063	45.324718	31.535152	27.195411	39.464278	38.996302	27.826949	40.684452	12	TRUE	97.79225	96.240625	-1.551625	0.11442485839734	0.437631212258172	0.941479616346954	419	14177	Proximal	NS	NS
ENSG00000053918.22_1_P	ENST00000155840	ENSG00000053918.22	KCNQ1	chr11	2847766	2848991	+	2848003	2848991	988	2	100	89.13	100	100	93.045	100	93.752	100	97.137	83.219	95.938	100	2.494704	2.395994	3.586985	4.917566	1.545803	2.16039	1.86192	1.40583	3.730284	3.017663	2.394254	3.482603	12	TRUE	94.0735	96.990875	2.91737500000001	0.507972541337181	0.844921646927985	0.29415976304688	988	988	Intermediate	NS	NS
ENSG00000021776.13_1_D	ENST00000156471	ENSG00000021776.13	AQR	chr15	34851781	34857106	-	34851781	34856791	5010	3	17.81	16.482	17.33	19.574	14.673	16.898	14.461	17.372	14.649	16.977	15.707	18.157	12.012105	12.335617	10.663916	11.143306	8.897954	9.818321	8.948163	9.31305	8.806562	10.973844	8.56913	10.473273	12	TRUE	16.3725	16.825	0.452500000000001	0.653430504260073	0.940203197705326	0.184800595109137	292	5010	Distal	NS	NS
ENSG00000021776.13_2_D	ENST00000156471	ENSG00000021776.13	AQR	chr15	34856350	34857106	-	34856350	34856791	441	3	40.267	38.558	12.046	14.967	31.141	28.712	33.939	26.854	14.136	22.562	40.004	16.815	27.158403	28.858704	7.412803	8.520794	18.885335	16.682257	21.00034	14.396602	8.497918	14.583976	21.82459	9.699494	12	TRUE	23.37925	28.3105	4.93125	0.501229427997455	0.839930636923371	0.299963438791772	292	5010	Intermediate	NS	NS
ENSG00000021776.13_3_P	ENST00000156471	ENSG00000021776.13	AQR	chr15	34856499	34857106	-	34856499	34856791	292	3	41.923	44.96	70.624	65.458	54.186	54.39	51.599	55.774	71.215	60.462	44.29	65.028	28.274826	33.650656	43.458726	37.264666	32.860425	31.602404	31.927728	29.900527	42.81122	39.082877	24.16298	37.509867	12	TRUE	60.24875	54.86425	-5.3845	0.455418257245995	0.802863507336333	0.341589562956152	292	5010	Proximal	NS	NS
ENSG00000071282.14_1_P	ENST00000157600	ENSG00000071282.14	LMCD1	chr3	8567439	8568120	+	8567598	8568120	522	2	80.43	80.22	79.873	79.584	86.236	82.469	80.823	79.748	84.35	81.754	86.601	84.927	33.858544	21.348341	26.228724	23.717043	35.897901	35.719476	39.748812	37.730864	16.14077	14.175053	20.274668	24.093848	12	TRUE	84.408	81.172875	-3.235125	0.0404864133886516	0.264455918223681	1.3926906948174	522	7075	Proximal	NS	NS
ENSG00000071282.14_2_D	ENST00000157600	ENSG00000071282.14	LMCD1	chr3	8567439	8574673	+	8567598	8574673	7075	2	19.57	19.78	20.127	20.416	13.764	17.531	19.177	20.252	15.65	18.246	13.399	15.073	8.238211	5.26395	6.609218	6.084181	5.729804	7.593246	9.431411	9.581699	2.994654	3.16366	3.136888	4.276223	12	TRUE	15.592	18.827125	3.235125	0.0404864133886516	0.264455918223681	1.3926906948174	522	7075	Distal	NS	NS
ENSG00000072849.13_1_D	ENST00000158771,ENST00000984608,ENST00001140526	ENSG00000072849.13	DERL2	chr17	5471253	5474789	-	5471253	5474683	3430	2	22.323	18.944	26.175	25.056	20.066	22.668	24.331	20.017	21.83	20.398	21.923	20.018	19.255753	20.032878	21.318459	19.233934	15.925508	17.132545	16.861641	14.523888	19.494718	18.403137	18.760343	19.905137	12	TRUE	21.04225	22.4475	1.40525	0.210589185951822	0.579393534863517	0.676563934204826	394	3430	Distal	NS	NS
ENSG00000066455.15_2_D	ENST00000163416	ENSG00000066455.15	GOLGA5	chr14	92839365	92839963	+	92839446	92839963	517	2	100	100	100	100	100	100	100	100	100	100	100	100	72.558257	65.426578	72.183714	59.030207	60.808584	58.638978	68.297781	59.477427	56.821252	47.748076	52.608676	43.165088	12	TRUE	100	100	0	1	1	0	517	517	Intermediate	NS	NS
ENSG00000069424.17_1_S	ENST00000164247	ENSG00000069424.17	KCNAB2	chr1	6098484	6101193	+	6098574	6101193	2619	2	100	100	100	100	100	100	100	100	100	100	100	100	1.066679	2.110416	1.848518	2.084308	1.134193	2.251844	1.423013	0.780293	2.01719	2.150124	1.059424	1.62614	11	TRUE	100	100	0	1	1	0	2619	2619	Intermediate	NS	NS
ENSG00000070404.12_2_D	ENST00000166139	ENSG00000070404.12	FSTL3	chr19	681649	683399	+	681708	683399	1691	2	100	100	100	100	100	100	100	100	62.082	100	100	100	18.917906	12.963284	17.849854	23.354367	66.16045	68.875936	53.088972	55.644424	4.610382	5.559407	6.89547	12.045876	12	TRUE	90.5205	100	9.4795	0.391002218955771	0.754494850975211	0.407820777955764	1691	1691	Intermediate	NS	NS
ENSG00000071539.16_1_P	ENST00000166345	ENSG00000071539.16	TRIP13	chr5	917007	917657	+	917103	917657	554	5	6.788	23.385	23.081	27.841	21.566	27.458	20.817	23.713	23.301	36.436	28.356	32.699	4.714928	15.036811	14.171195	18.983595	15.858995	20.807505	15.044745	20.810084	22.476669	42.460635	29.69594	39.345422	12	TRUE	30.198	21.831125	-8.366875	0.0560678313137032	0.315758961990201	1.25128624195228	554	1017	Proximal	NS	NS
ENSG00000071539.16_3_D	ENST00000166345	ENSG00000071539.16	TRIP13	chr5	917007	917962	+	917103	917962	859	5	80.836	73.578	56.946	50.889	61.37	57.242	60.868	63.605	42.715	41.583	55.045	53.038	56.1462	47.311465	34.964223	34.699176	45.128903	43.378599	43.989254	55.818851	41.203623	48.458472	57.64547	63.819473	12	TRUE	48.09525	63.16675	15.0715	0.0140758841896154	0.152622128905462	1.85152431501231	554	1017	Intermediate	NS	NS
ENSG00000071539.16_4_D	ENST00000166345	ENSG00000071539.16	TRIP13	chr5	917007	918049	+	917103	918049	946	5	9.025	3.037	19.973	18.553	17.064	12.812	15.875	12.683	32.444	21.981	16.599	14.263	6.268155	1.952493	12.26324	12.650346	12.548077	9.708703	11.473207	11.130307	31.295259	25.615934	17.383612	17.162059	12	TRUE	21.32175	13.62775	-7.694	0.154550225303371	0.513022351979722	0.810930357485571	554	1017	Intermediate	NS	NS
ENSG00000071539.16_5_D	ENST00000166345	ENSG00000071539.16	TRIP13	chr5	917007	918120	+	917103	918120	1017	5	3.351	0	0	2.717	0	2.489	2.439	0	1.54	0	0	0	2.327442	0	0	1.852852	0	1.885861	1.762801	0	1.485071	0	0	0	5	TRUE	0.385	1.3745	0.9895	0.161455383109173	0.523744242498174	0.791947470525201	554	1017	Distal	NS	NS
ENSG00000072682.22_1_D	ENST00000166534,ENST00001041882,ENST00001041883,ENST00001041890,ENST00001041894	ENSG00000072682.22	P4HA2	chr5	132191837	132193080	-	132191837	132193009	1172	3	24.109	27.469	19.587	34.381	27.682	30.143	28.452	24.35	17.222	20.953	15.573	20.219	4.587241	6.222592	3.990731	8.444747	8.804259	10.455619	9.043044	10.606307	6.274295	6.219115	4.670263	7.031662	12	TRUE	18.49175	27.021625	8.529875	0.00189153035952032	0.0495876665140018	2.72318668378369	400	1172	Distal	NS	NS
ENSG00000072682.22_3_P	ENST00000166534,ENST00001041882,ENST00001041883,ENST00001041890,ENST00001041894	ENSG00000072682.22	P4HA2	chr5	132192609	132193080	-	132192609	132193009	400	3	75.891	72.531	80.413	65.619	72.318	69.857	71.548	75.65	78.221	79.047	84.427	79.781	14.440184	16.430488	16.383326	16.117411	23.000451	24.230838	22.74057	32.952282	28.497992	23.461843	25.319623	27.745421	12	TRUE	80.369	72.978375	-7.390625	0.006268634884103	0.0961381297388952	2.20282702485511	400	1172	Proximal	NS	NS
ENSG00000075336.14_3_D	ENST00000169551,ENST00001120831,ENST00001132428,ENST00001095962	ENSG00000075336.14	TIMM21	chr18	74158375	74158962	+	74158480	74158962	482	3	100	100	100	100	100	100	100	100	100	100	100	100	48.43973	44.529134	48.37053	47.868132	41.605873	38.455272	48.840855	45.882587	50.794756	57.377941	60.828782	65.686004	12	TRUE	100	100	0	1	1	0	482	482	Intermediate	NS	NS
ENSG00000079313.17_1_D	ENST00000170168	ENSG00000079313.17	REXO1	chr19	1815247	1816154	-	1815247	1816065	818	2	14.362	13.526	18.808	28.112	16.237	16.073	18.602	16.603	19.126	15.142	16.926	16.418	4.886893	5.256027	6.236235	8.317886	5.413867	7.963767	5.757798	3.590245	6.454742	6.103058	4.776195	8.493538	12	TRUE	16.903	17.790375	0.887375000000002	0.635025702078389	0.927644935177899	0.197208696684523	96	818	Distal	NS	NS
ENSG00000079313.17_2_P	ENST00000170168	ENSG00000079313.17	REXO1	chr19	1815969	1816154	-	1815969	1816065	96	2	85.638	86.474	81.192	71.888	83.763	83.927	81.398	83.397	80.874	84.858	83.074	83.582	29.138778	33.602236	26.921383	21.270699	27.929885	41.583294	25.19398	18.034448	27.293571	34.203157	23.442439	43.240116	12	TRUE	83.097	82.209625	-0.887374999999992	0.635025702078393	0.927644935177899	0.19720869668452	96	818	Proximal	NS	NS
ENSG00000079308.22_1_D	ENST00000171887	ENSG00000079308.22	TNS1	chr2	217799788	217804603	-	217799788	217804458	4670	3	55.796	63.991	84.239	77.483	74.522	85.586	76.222	82.894	72.369	68.126	70.16	72.665	14.511513	18.546819	13.758827	21.086081	19.956735	30.950156	24.244664	16.950258	10.812423	13.204705	6.359272	14.697998	12	TRUE	70.83	75.091625	4.26162500000001	0.297582948836408	0.67978239239164	0.526391956991783	662	4670	Distal	NS	NS
ENSG00000079308.22_2_D	ENST00000171887	ENSG00000079308.22	TNS1	chr2	217802757	217804603	-	217802757	217804458	1701	3	18.21	9.124	15.761	22.517	25.478	14.414	23.778	17.106	27.631	23.051	29.84	27.335	4.736063	2.644515	2.574328	6.127806	6.822854	5.212302	7.56332	3.497832	4.128228	4.467855	2.704723	5.528991	12	TRUE	26.96425	18.2985	-8.66575	0.00471983063489113	0.0834942293538433	2.32607358519047	662	4670	Intermediate	NS	NS
ENSG00000079308.22_3_P	ENST00000171887	ENSG00000079308.22	TNS1	chr2	217803796	217804603	-	217803796	217804458	662	3	25.994	26.885	0	0	0	0	0	0	0	8.823	0	0	6.760411	7.792169	0	0	0	0	0	0	0	1.710074	0	0	3	TRUE	2.20575	6.609875	4.404125	0.386795990171647	0.754494850975211	0.412518036800395	662	4670	Proximal	NS	NS
ENSG00000072210.21_1_P	ENST00000176643,ENST00000630662,ENST00000877753,ENST00001009990,ENST00001142856,ENST00000571163,ENST00000948947,ENST00001125352	ENSG00000072210.21	ALDH3A2	chr17	19675557	19675747	+	19675625	19675747	122	3	72.946	52.933	63.799	61.845	63.445	61.769	57.24	63.656	68.668	65.92	62.438	63.455	76.911152	36.50052	56.669442	49.955561	47.631653	52.355142	46.271337	61.707775	60.211123	56.470494	46.715464	51.189585	12	TRUE	65.12025	62.204125	-2.916125	0.264509933522725	0.64509117689118	0.577558013635986	122	2017	Proximal	NS	NS
ENSG00000072210.21_2_D	ENST00000176643,ENST00000948947,ENST00001125352	ENSG00000072210.21	ALDH3A2	chr17	19675557	19677596	+	19675579	19677596	2017	3	21.396	47.067	32.118	35.541	36.555	25.885	42.76	36.344	27.771	34.08	37.562	32.178	22.559153	32.455843	28.529219	28.708349	27.444161	21.939614	34.565557	35.23098	24.350415	29.194909	28.103897	25.957937	12	TRUE	32.89775	34.70825	1.8105	0.624402849059801	0.923002093425155	0.204535123982254	122	2017	Distal	NS	NS
ENSG00000072210.21_3_D	ENST00000176643,ENST00001009990,ENST00001142856,ENST00000673136,ENST00000948947,ENST00001125352	ENSG00000072210.21	ALDH3A2	chr17	19675557	19677412	+	19675625	19677412	1787	3	5.657	0	4.083	2.614	0	12.346	0	0	3.561	0	0	4.367	5.964902	0	3.626857	2.111093	0	10.464673	0	0	3.122313	0	0	3.522577	6	TRUE	1.982	3.0875	1.1055	0.577788462890986	0.892278594804339	0.238231134268918	122	2017	Intermediate	NS	NS
ENSG00000072786.15_1_D	ENST00000176763	ENSG00000072786.15	STK10	chr5	172042073	172045022	-	172042073	172044881	2808	2	37.718	40.287	33.59	38.575	36.596	33.667	34.099	31.374	26.044	24.524	20.994	29.811	4.080507	5.239299	4.316272	6.088758	4.137198	4.759956	3.515011	3.50582	2.9588	2.982243	2.037022	3.423155	12	TRUE	25.34325	35.73825	10.395	0.00409099803507828	0.0783205306236906	2.38817072909485	1264	2808	Distal	Lengthening	Distal increased
ENSG00000072786.15_2_P	ENST00000176763	ENSG00000072786.15	STK10	chr5	172043617	172045022	-	172043617	172044881	1264	2	62.282	59.713	66.41	61.425	63.404	66.333	65.901	68.626	73.956	75.476	79.006	70.189	6.738064	7.765557	8.53379	9.69545	7.16771	9.378581	6.793247	7.66858	8.40188	9.178085	7.665771	8.059861	12	TRUE	74.65675	64.26175	-10.395	0.0040909980350783	0.0783205306236906	2.38817072909484	1264	2808	Proximal	Lengthening	Proximal decreased
ENSG00000073331.20_1_P	ENST00000177648	ENSG00000073331.20	ALPK1	chr4	112441202	112441673	+	112441210	112441673	463	2	48.893	88.594	0	0	44.616	53.014	66.972	56.5	0	100	0	0	3.886436	6.350064	0	0	3.690594	5.209218	6.340824	4.065678	0	1.541913	0	0	7	TRUE	25	44.823625	19.823625	0.505869142884254	0.84317044524475	0.295961810972552	463	602	Proximal	NS	NS
ENSG00000073331.20_2_D	ENST00000177648	ENSG00000073331.20	ALPK1	chr4	112441202	112441812	+	112441210	112441812	602	2	51.107	11.406	100	100	55.384	46.986	33.028	43.5	100	0	100	100	4.062496	0.817528	8.394443	6.653006	4.581251	4.616858	3.127057	3.130204	0.727201	0	1.67033	2.155852	9	TRUE	75	55.176375	-19.823625	0.505869142884254	0.84317044524475	0.295961810972552	463	602	Distal	NS	NS
ENSG00000074410.16_2_D	ENST00000178638,ENST00001007388,ENST00001135312	ENSG00000074410.16	CA12	chr15	63323530	63326357	-	63323530	63326022	2492	3	55.168	59.817	54.412	68.624	37.74	71.33	53.279	56.197	19.737	5.733	45.173	100	5.341212	5.019986	6.312315	9.154857	5.329534	12.136672	8.724113	7.174461	0.221859	0.07149	0.224445	0.752435	8	TRUE	42.66075	57.070875	14.410125	0.541017154539853	0.870198223431346	0.266788964091429	2241	2492	Distal	NS	NS
ENSG00000074410.16_3_P	ENST00000178638,ENST00001007388,ENST00001135312	ENSG00000074410.16	CA12	chr15	63323781	63326357	-	63323781	63326022	2241	3	43.901	39.257	45.268	30.924	62.189	28.053	46.139	43.522	80.263	93.294	54.827	0	4.250442	3.294513	5.251559	4.125477	8.782132	4.773141	7.555026	5.556295	0.90223	1.163379	0.272407	0	9	TRUE	57.096	42.406625	-14.689375	0.531198520713912	0.862222431986567	0.274743143065264	2241	2492	Proximal	NS	NS
ENSG00000078237.9_1_P	ENST00000179259	ENSG00000078237.9	TIGAR	chr12	4352259	4353172	+	4352691	4353172	481	2	84.264	85.102	88.35	88.565	88.712	85.416	90.673	89.86	89.939	85.867	91.735	85.639	57.74396	63.996624	51.79909	59.317826	43.81147	32.67912	29.166858	33.627388	44.845889	41.481862	46.799171	42.490837	12	TRUE	88.295	87.61775	-0.677250000000001	0.711867996660758	0.971600917137599	0.147600531133873	481	1902	Proximal	NS	NS
ENSG00000078237.9_2_D	ENST00000179259	ENSG00000078237.9	TIGAR	chr12	4352259	4354593	+	4352691	4354593	1902	2	15.736	14.898	11.65	11.435	11.288	14.584	9.327	10.14	10.061	14.133	8.265	14.361	10.783379	11.203204	6.830394	7.658684	5.57467	5.579517	3.0004	3.794613	5.01673	6.827666	4.21671	7.125202	12	TRUE	11.705	12.38225	0.677250000000001	0.711867996660758	0.971600917137599	0.147600531133873	481	1902	Distal	NS	NS
ENSG00000065809.14_1_D	ENST00000181796	ENSG00000065809.14	FAM107B	chr10	14518556	14521306	-	14518556	14521189	2633	4	68.704	95.162	100	100	100	100	100	100	100	100	100	100	101.133577	97.303208	95.139718	87.329172	131.385554	140.741688	141.869212	126.587101	85.810155	87.275377	97.892137	93.105844	12	TRUE	100	95.48325	-4.51675	0.281622063314455	0.663086000869844	0.55033332396044	2031	2633	Distal	NS	NS
ENSG00000065809.14_2_D	ENST00000181796	ENSG00000065809.14	FAM107B	chr10	14519158	14521306	-	14519158	14521189	2031	4	31.296	4.838	0	0	0	0	0	0	0	0	0	0	46.068628	4.946536	0	0	0	0	0	0	0	0	0	0	2	TRUE	0	4.51675	4.51675	0.281622063314456	0.663086000869844	0.55033332396044	2031	2633	Proximal	NS	NS
ENSG00000065883.20_1_P	ENST00000181839	ENSG00000065883.20	CDK13	chr7	40094129	40095537	+	40094980	40095537	557	3	21.514	12.622	28.119	39.935	40.79	31.95	25.729	43.91	50.515	44.276	36.603	40.613	9.866669	6.83424	11.949648	21.938595	17.913967	17.908196	11.869318	8.760983	19.699563	23.062957	7.013901	20.518157	12	TRUE	43.00175	30.571125	-12.430625	0.0277327987914781	0.221277426458046	1.55700629925161	557	2154	Proximal	Lengthening	Proximal decreased
ENSG00000065883.20_3_D	ENST00000181839	ENSG00000065883.20	CDK13	chr7	40094129	40097134	+	40094980	40097134	2154	3	78.486	87.378	71.881	60.065	59.21	68.05	74.271	56.09	49.485	55.724	63.397	59.387	35.995631	47.312735	30.547518	32.997701	26.003867	38.142099	34.261887	11.191168	19.297864	29.026257	12.148127	30.002449	12	TRUE	56.99825	69.428875	12.430625	0.0277327987914781	0.221277426458046	1.55700629925161	557	2154	Distal	Lengthening	Distal increased
ENSG00000064763.14_1_P	ENST00000182377	ENSG00000064763.14	FAR2	chr12	29333631	29334073	+	29333794	29334073	279	2	16.639	0	11.993	21.791	11.272	0	0	16.988	22.214	0	0	37.346	3.564764	0	1.570872	2.822635	3.551191	0	0	6.122462	1.658332	0	0	4.787967	7	TRUE	14.89	9.835375	-5.054625	0.630002829659387	0.925310709946723	0.200657499907215	279	1822	Proximal	NS	NS
ENSG00000065518.10_1_S	ENST00000184266,ENST00001092991,ENST00001092992	ENSG00000065518.10	NDUFB4	chr3	120602207	120602500	+	120602328	120602500	172	2	100	100	100	100	100	100	100	100	100	100	100	100	17.635257	5.959148	6.258752	4.794415	5.437953	5.459204	6.102166	10.303655	6.671608	7.114662	15.191169	3.591412	12	TRUE	100	100	0	1	1	0	23	172	Distal	NS	NS
